AttNC,AttC,Fce,EpisodesSoFar,TimestepsSoFar,TtR,optimgain,entropy,TimeElapsed,meankl,MtR,entloss,surrgain
0.64,2.36,0.13875097701721079,75,9929,59.04,0.00045959474,1.4070181,108.74688959121704,0.0066617173,11.488484976542834,0.0,0.00045959474
0.42,2.58,0.1507782390295779,175,19915,47.16,0.0009747813,1.4302976,252.76495718955994,0.0064539663,9.61429132132166,0.0,0.0009747813
0.6086956521739131,2.391304347826087,0.13439479873289836,244,29795,64.56521739130434,0.0013111157,1.4342884,391.3066072463989,0.0084730275,12.742190340737341,0.0,0.0013111157
0.9824561403508771,2.017543859649123,0.14630227991631503,301,39938,77.57894736842105,0.0008293879,1.4140508,531.5162303447723,0.007323105,14.997403251716552,0.0,0.0008293879
1.2653061224489797,1.7346938775510203,0.13972921952915413,350,49766,80.44897959183673,0.0005897298,1.413783,670.9592740535736,0.00086255587,15.357656039264402,0.0,0.0005897298
1.2745098039215685,1.7254901960784315,0.12664747013286837,401,59881,81.23529411764706,0.00070066424,1.423546,786.596960067749,0.0031021473,15.76488432831496,0.0,0.00070066424
1.4666666666666666,1.5333333333333334,0.136152380952381,446,69904,93.26666666666667,0.00043798625,1.4394902,943.7644515037537,0.0023158465,17.76622480153221,0.0,0.00043798625
1.32,1.68,0.11913848257006153,496,79757,82.44,0.0004919291,1.4562638,1057.286405801773,0.0014621149,16.02487435581018,0.0,0.0004919291
1.1346153846153846,1.8653846153846154,0.16332084854044926,548,89901,85.84615384615384,0.00037120565,1.4422635,1172.9631423950195,0.0011230714,16.46291830673595,0.0,0.00037120565
1.320754716981132,1.679245283018868,0.12724381604736765,601,99825,80.0377358490566,0.0005232412,1.4397348,1324.920530796051,0.0011850853,15.456641842314829,0.0,0.0005232412
1.169811320754717,1.830188679245283,0.12535678949806844,654,109759,78.56603773584905,0.0005961789,1.4141876,1446.9167993068695,0.0035120691,15.137780976545722,0.0,0.0005961789
1.4893617021276595,1.5106382978723405,0.15921038274901658,701,119820,90.06382978723404,0.0006685127,1.4051967,1574.9969749450684,0.0034613798,17.329058553221994,0.0,0.0006685127
1.6046511627906976,1.3953488372093024,0.12772093023255818,744,129825,95.79069767441861,0.00077759096,1.404457,1711.548744916916,0.0016548767,18.56716786374093,0.0,0.00077759096
1.4509803921568627,1.5490196078431373,0.14954555940023068,795,139904,79.94117647058823,0.0012749765,1.3789176,1838.9901814460754,0.0067005157,15.531249088871727,0.0,0.0012749765
1.4666666666666666,1.5333333333333334,0.13132698412698413,840,149933,87.33333333333333,0.0007428101,1.3813952,1975.942104101181,0.0010104323,16.531417972467896,0.0,0.0007428101
1.6666666666666667,1.3333333333333333,0.1285714285714286,882,159945,96.42857142857143,0.0008719813,1.3755989,2111.701577425003,0.0031055608,18.421871783822397,0.0,0.0008719813
1.489795918367347,1.510204081632653,0.10975196232339092,931,169994,77.3265306122449,0.000840081,1.3977432,2238.386705160141,0.0016692302,14.867626881846409,0.0,0.000840081
1.6818181818181819,1.3181818181818181,0.11992055003819711,975,179775,85.70454545454545,0.0010253261,1.413283,2385.6768701076508,0.0032064936,16.290968033885733,0.0,0.0010253261
1.66,1.34,0.11225776696220229,1025,189955,78.12,0.000570253,1.4007932,2517.734290122986,0.0016233053,14.743907601202833,0.0,0.000570253
