TimeElapsed,TimestepsSoFar,EpisodesSoFar,meankl,optimgain,TtR,Fce,surrgain,AttNC,entropy,AttC,MtR,entloss
49.24571752548218,9758,113,0.0035154072,0.0007745618,12.619469026548673,0.08429989613556006,0.0007745618,0.3274336283185841,1.428467,0.672566371681416,7.417577999074008,0.0
145.67761492729187,19759,203,0.006773735,0.0010517349,15.488888888888889,0.10484066913832578,0.0010517349,0.43333333333333335,1.4222988,0.5666666666666667,8.974343186821638,0.0
220.81694197654724,29852,274,0.0038688523,0.0008287096,19.6056338028169,0.11088275105176512,0.0008287096,0.5633802816901409,1.4094069,0.43661971830985913,11.355922592767529,0.0
302.87370562553406,39951,368,0.0023518512,0.0010385567,15.074468085106384,0.08641941690532176,0.0010385567,0.4148936170212766,1.4055953,0.5851063829787234,8.90153187703477,0.0
386.71587014198303,49869,443,0.0020379862,0.00079844665,18.573333333333334,0.09567633708901259,0.00079844665,0.52,1.3919065,0.48,10.768296093457138,0.0
447.65173721313477,59811,508,0.0010263439,0.00051287346,22.615384615384617,0.1031240459914617,0.00051287346,0.6,1.3720746,0.4,12.963777022133984,0.0
544.3188524246216,69940,573,0.0055830344,0.0005584229,22.692307692307693,0.11095106210844276,0.0005584229,0.6153846153846154,1.3153263,0.38461538461538464,13.01545797919676,0.0
614.0830624103546,79775,641,0.011297748,0.0027527022,20.455882352941178,0.10189283841878999,0.0027527022,0.5735294117647058,1.2658703,0.4264705882352941,11.76983328986279,0.0
694.6699707508087,89834,704,0.0046463157,0.0012266892,21.07936507936508,0.10381657848324514,0.0012266892,0.6349206349206349,1.2232043,0.36507936507936506,12.115458689385614,0.0
764.4553937911987,99877,771,0.0009712952,0.0013864563,19.47761194029851,0.10061691542288556,0.0013864563,0.5970149253731343,1.2196451,0.40298507462686567,11.18256461053664,0.0
833.6940796375275,109905,825,0.0032482948,0.0009746078,23.90740740740741,0.09820105820105823,0.0009746078,0.7407407407407407,1.1809042,0.25925925925925924,13.599082637476206,0.0
925.6700325012207,119956,886,0.002610032,0.0009958496,21.081967213114755,0.08660421545667446,0.0009958496,0.6557377049180327,1.1443697,0.3442622950819672,11.976702932326779,0.0
993.7588493824005,129769,940,0.004747229,0.0012968506,24.555555555555557,0.12729350856232577,0.0012968506,0.7222222222222222,1.1055479,0.2777777777777778,14.037228728933238,0.0
1072.4628705978394,139785,992,0.0035588692,0.00080596923,23.78846153846154,0.09892307692307696,0.00080596923,0.7692307692307693,1.1074276,0.23076923076923078,13.706972975689165,0.0
1139.530198097229,149828,1053,0.0034991845,0.001368042,21.704918032786885,0.10755611601513244,0.001368042,0.6557377049180327,1.0605237,0.3442622950819672,12.538653112803802,0.0
1222.4329805374146,159867,1106,0.006019786,0.0018379375,23.69811320754717,0.09807204116638078,0.0018379375,0.7547169811320755,1.0473007,0.24528301886792453,13.305835158877375,0.0
1315.8265316486359,169883,1154,0.00067303504,0.00069882814,27.6875,0.11891666666666668,0.00069882814,0.8333333333333334,1.049584,0.16666666666666666,15.93752257898622,0.0
1389.0699653625488,179944,1209,0.0076599275,0.002655371,23.836363636363636,0.118820202020202,0.002655371,0.7272727272727273,1.0538332,0.2727272727272727,13.672070920580268,0.0
1468.9545366764069,189827,1271,0.008252324,0.002608387,22.403225806451612,0.105823517970996,0.002608387,0.6290322580645161,1.0080553,0.3709677419354839,12.946613512620608,0.0
