optimgain,TimestepsSoFar,Tmc,EpisodesSoFar,Ptt,MpbtN,meankl,AttC,Tbt,entloss,MtR,MpbtA,TtR,surrgain,TimeElapsed,entropy,Tmt,AttNC
0.0066089453,129800,20.055555555555557,3776,81.52370461356892,88.41818217541027,0.0090338485,0.2222222222222222,343608.8888888889,0.0,-40.60152345761415,11.581817824589741,-74.19444444444444,0.0066089453,9667.414131879807,0.28969765,83.88888888888889,0.7777777777777778
0.0034996322,139928,20.785714285714285,3818,80.84711751642477,85.85018200486441,0.004100661,0.6428571428571429,340650.6666666667,0.0,-39.969242529895645,14.149817995135592,-71.38095238095238,0.0034996322,9787.469629764557,0.22333288,83.16666666666667,0.35714285714285715
0.003811917,149985,20.85,3858,80.77912228463771,84.80315690062778,0.006538646,0.425,340172.8,0.0,-39.6241921585309,15.196843099372249,-70.475,0.003811917,9903.975290298462,0.29542753,83.05,0.575
0.003204599,159764,20.48780487804878,3899,81.1131291558429,85.50602253960992,0.0037421067,0.6341463414634146,341566.43902439025,0.0,-40.54028640768459,14.493977460390116,-71.29268292682927,0.003204599,10021.842095851898,0.22644268,83.39024390243902,0.36585365853658536
0.003478392,169875,21.58974358974359,3938,80.09877983928723,84.98712877230494,0.0030465447,0.48717948717948717,337342.358974359,0.0,-38.50265794483465,15.012871227695067,-70.0,0.003478392,10135.386962652206,0.24805889,82.35897435897436,0.5128205128205128
0.0046622953,179945,21.23076923076923,3977,80.43370095075613,85.46382468211615,0.0035445052,0.28205128205128205,338812.71794871794,0.0,-39.82409801256693,14.536175317883849,-70.74358974358974,0.0046622953,10248.859725475311,0.21445508,82.71794871794872,0.717948717948718
0.008019214,189794,20.916666666666668,4013,80.71911019106473,86.32207953194046,0.008578046,0.19444444444444445,339968.0,0.0,-39.73353218497795,13.677920468059547,-71.66666666666667,0.008019214,10357.297188997269,0.2741794,83.0,0.8055555555555556
0.0034622212,199890,21.425,4053,80.25014126385264,84.98012998320708,0.0044451724,0.475,338022.4,0.0,-39.144416999832785,15.019870016792941,-70.125,0.0034622212,10476.238474369049,0.21330349,82.525,0.525
0.001343161,209885,21.783783783783782,4090,79.9185447270487,84.0618668531979,0.003665908,0.24324324324324326,336536.2162162162,0.0,-38.47850209715618,15.93813314680212,-69.08108108108108,0.001343161,10587.028060913086,0.27994877,82.16216216216216,0.7567567567567568
0.005445938,219966,21.023809523809526,4132,80.61456797032666,83.9822899982116,0.006803816,0.4523809523809524,339382.85714285716,0.0,-39.90059961586836,16.017710001788412,-69.5952380952381,0.005445938,10708.17488026619,0.20336697,82.85714285714286,0.5476190476190477
0.005649017,229897,20.35135135135135,4169,81.24171184198275,86.6025082345073,0.007683717,0.13513513513513514,342182.0540540541,0.0,-40.5539351408532,13.397491765492711,-72.35135135135135,0.005649017,10817.040170669556,0.26175433,83.54054054054055,0.8648648648648649
0.002658548,239783,20.31578947368421,4207,81.27697758710276,85.43004379319727,0.0040638465,0.2631578947368421,342339.36842105264,0.0,-39.797033423173254,14.569956206802733,-71.42105263157895,0.002658548,10927.928871631622,0.24348487,83.57894736842105,0.7368421052631579
0.003221135,249994,21.487179487179485,4246,80.19948525981658,84.20471754664436,0.0036975583,0.358974358974359,337867.4871794872,0.0,-38.601992384036585,15.795282453355634,-69.48717948717949,0.003221135,11041.365846633911,0.22388972,82.48717948717949,0.6410256410256411
0.0055649146,259774,21.54054054054054,4283,80.14574495080385,85.35647550540435,0.008469842,0.32432432432432434,337532.54054054053,0.0,-38.873413501382615,14.643524494595653,-70.35135135135135,0.0055649146,11152.167438268661,0.29921782,82.4054054054054,0.6756756756756757
0.004922985,269803,20.82051282051282,4322,80.80781223255751,82.24394844061324,0.009173918,0.41025641025641024,340283.07692307694,0.0,-38.812654744870414,17.756051559386762,-68.38461538461539,0.004922985,11263.07371211052,0.32008502,83.07692307692308,0.5897435897435898
0.001917543,279913,21.0,4367,80.64931244308104,82.49044185973557,0.002175321,0.6222222222222222,339785.9555555555,0.0,-39.62366643422773,17.509558140264453,-68.44444444444444,0.001917543,11386.701058149338,0.26129538,82.95555555555555,0.37777777777777777
0.0043093055,289886,21.2,4407,80.46181000655709,81.39927912021435,0.005270434,0.45,338944.0,0.0,-37.75895377248476,18.600720879785662,-67.35,0.0043093055,11498.120076417923,0.2521728,82.75,0.55
0.00412581,299941,22.13157894736842,4445,79.59075905553526,82.03188706438388,0.0057316525,0.3157894736842105,335009.6842105263,0.0,-37.03294193469264,17.968112935616123,-67.13157894736842,0.00412581,11607.780879020691,0.29028502,81.78947368421052,0.6842105263157895
0.0041854857,309835,21.4390243902439,4486,80.24830020538775,81.95035912198365,0.00468773,0.4878048780487805,338169.756097561,0.0,-38.107045961345236,18.049640878016366,-67.6829268292683,0.0041854857,11725.414120197296,0.2796563,82.5609756097561,0.5121951219512195
0.0052341125,319967,20.952380952380953,4528,80.69366137304903,82.47556505041082,0.005851032,0.38095238095238093,339968.0,0.0,-39.33152425559056,17.524434949589175,-68.45238095238095,0.0052341125,11840.591685295105,0.2572076,83.0,0.6190476190476191
0.004486188,329759,21.894736842105264,4566,79.82030747565645,82.0707773699597,0.006040072,0.4473684210526316,336195.36842105264,0.0,-37.67357644611187,17.929222630040304,-67.36842105263158,0.004486188,11952.78935432434,0.252797,82.07894736842105,0.5526315789473685
0.00263909,339745,21.55263157894737,4604,80.13452306739654,82.2680303468482,0.004366184,0.23684210526315788,337488.84210526315,0.0,-38.10774864793428,17.731969653151825,-67.84210526315789,0.00263909,12061.05524611473,0.22775704,82.39473684210526,0.7631578947368421
0.00491138,349917,20.23076923076923,4643,81.36085738328283,83.46366433381787,0.0071090674,0.15384615384615385,342803.6923076923,0.0,-39.72745459578233,16.53633566618212,-69.8974358974359,0.00491138,12168.318664312363,0.2905069,83.6923076923077,0.8461538461538461
0.0057847565,359918,21.61904761904762,4685,80.07756031562131,81.92447103487581,0.0057140063,0.5952380952380952,337334.85714285716,0.0,-38.778868145751815,18.0755289651242,-67.5,0.0057847565,12282.886788606644,0.26733184,82.35714285714286,0.40476190476190477
0.004951286,369925,21.536585365853657,4726,80.15489866038652,81.84148727248358,0.0059850127,0.34146341463414637,337670.243902439,0.0,-39.146082624622395,18.158512727516413,-67.48780487804878,0.004951286,12398.408472776413,0.23891377,82.4390243902439,0.6585365853658537
0.0057632723,379849,21.16216216216216,4763,80.49295692175842,81.70746607739694,0.0096072955,0.08108108108108109,338971.6756756757,0.0,-38.37856535930207,18.292533922603038,-67.62162162162163,0.0057632723,12503.680282592773,0.2977613,82.75675675675676,0.918918918918919
0.003062004,389993,22.75609756097561,4804,79.01449474905543,81.53126741344336,0.0032736885,0.4146341463414634,332575.2195121951,0.0,-38.191743328676075,18.46873258655665,-66.21951219512195,0.003062004,12622.924339294434,0.24840873,81.1951219512195,0.5853658536585366
0.0018291718,399753,20.46153846153846,4843,81.15057507728125,82.42347073717868,0.0037088795,0.358974358974359,341963.4871794872,0.0,-39.55287497544449,17.57652926282132,-68.82051282051282,0.0018291718,12733.62700176239,0.2577539,83.48717948717949,0.6410256410256411
0.00311913,409938,21.775,4883,79.93675566985777,82.04522008453151,0.00527872,0.225,336793.6,0.0,-38.15401564506165,17.95477991546848,-67.475,0.00311913,12844.15328669548,0.22542852,82.225,0.775
0.00287865,419745,21.43243243243243,4920,80.24112734214427,83.69054988728051,0.004998778,0.21621621621621623,337864.64864864864,0.0,-38.688547804514116,16.30945011271948,-69.08108108108108,0.00287865,12954.21971988678,0.21625781,82.48648648648648,0.7837837837837838
0.0031615372,429911,20.43243243243243,4957,81.17519631973796,83.08157723154585,0.0055895005,0.05405405405405406,342071.35135135136,0.0,-38.71197667358319,16.91842276845411,-69.43243243243244,0.0031615372,13058.397855997086,0.22372903,83.51351351351352,0.9459459459459459
0.004601265,439809,21.61111111111111,4993,80.08059734127073,83.57699097249001,0.008324862,0.08333333333333333,337237.3333333333,0.0,-38.97055319576265,16.423009027509995,-68.80555555555556,0.004601265,13166.893942117691,0.2846665,82.33333333333333,0.9166666666666666
0.0054852217,449803,21.05263157894737,5031,80.59562359249952,81.48279817126338,0.0075004133,0.2631578947368421,339429.05263157893,0.0,-38.230629290188254,18.517201828736624,-67.55263157894737,0.0054852217,13274.957087755203,0.27019024,82.86842105263158,0.7368421052631579
0.005830612,459939,21.75609756097561,5072,79.9418710626541,82.30485662819699,0.008087495,0.4634146341463415,336571.31707317074,0.0,-38.31689176808149,17.695143371803024,-67.6829268292683,0.005830612,13387.526820421219,0.23005684,82.17073170731707,0.5365853658536586
0.0031764747,469975,20.92105263157895,5110,80.72306050523886,83.0457169795857,0.004832782,0.07894736842105263,340075.7894736842,0.0,-38.24042086952083,16.954283020414294,-68.97368421052632,0.0031764747,13493.739164829254,0.26881185,83.02631578947368,0.9210526315789473
0.0048018014,479924,21.46153846153846,5149,80.22304628340828,81.43342049319708,0.006309974,0.3076923076923077,337972.5128205128,0.0,-37.31157950790271,18.56657950680291,-67.2051282051282,0.0048018014,13604.7209815979,0.22162287,82.51282051282051,0.6923076923076923
0.004883683,489982,22.43243243243243,5186,79.3259421997797,82.53662658468328,0.008461847,0.02702702702702703,334100.75675675675,0.0,-38.263325662101764,17.46337341531673,-67.32432432432432,0.004883683,13712.500178337097,0.30152124,81.56756756756756,0.972972972972973
0.004121466,499718,22.166666666666668,5222,79.5713988359947,80.07015713624266,0.0060873018,0.05555555555555555,335189.3333333333,0.0,-36.612948075182686,19.929842863757333,-65.58333333333333,0.004121466,13819.226337194443,0.2581379,81.83333333333333,0.9444444444444444
0.005107996,509751,21.05128205128205,5261,80.59621028548793,82.02677029804508,0.0060401536,0.15384615384615385,339442.8717948718,0.0,-38.21266712697055,17.973229701954917,-68.0,0.005107996,13931.426589012146,0.23486109,82.87179487179488,0.8461538461538461
0.0032481675,519873,20.57894736842105,5299,81.03732614255608,82.33511716045638,0.0065757637,0.02631578947368421,341369.2631578947,0.0,-38.691977011169584,17.66488283954359,-68.65789473684211,0.0032481675,14036.879925727844,0.25068843,83.34210526315789,0.9736842105263158
0.0022963195,529974,20.897435897435898,5338,80.74284622680364,82.27361477744957,0.0060634306,0.07692307692307693,340178.0512820513,0.0,-38.705338832605925,17.72638522255047,-68.33333333333333,0.0022963195,14145.088500022888,0.23748405,83.05128205128206,0.9230769230769231
0.0049623568,539824,21.81578947368421,5376,79.89066754440314,82.29445802054194,0.007974869,0.10526315789473684,336410.94736842107,0.0,-38.36131431670467,17.70554197945805,-67.60526315789474,0.0049623568,14258.013350725174,0.2699437,82.13157894736842,0.8947368421052632
0.0071722185,549813,21.5,5414,80.18031576537814,80.43437346993724,0.008050924,0.18421052631578946,337596.63157894736,0.0,-37.226464237363004,19.56562653006276,-66.3157894736842,0.0071722185,14368.305720806122,0.29807672,82.42105263157895,0.8157894736842105
0.00520053,559865,21.146341463414632,5455,80.51282975828629,81.5991258868177,0.005289786,0.36585365853658536,339168.7804878049,0.0,-38.39341401447856,18.400874113182287,-67.60975609756098,0.00520053,14484.506856679916,0.26913813,82.8048780487805,0.6341463414634146
0.005430014,569798,21.75,5495,79.94832302033419,81.1340321989928,0.0071690767,0.225,336588.8,0.0,-38.189212651001846,18.86596780100723,-66.7,0.005430014,14598.745547294617,0.26484483,82.175,0.775
0.0043932893,579893,21.71794871794872,5534,79.98998255351951,80.41978979239946,0.0064513776,0.20512820512820512,337027.28205128206,0.0,-36.78634788627221,19.58021020760055,-66.17948717948718,0.0043932893,14705.828663349152,0.26868427,82.28205128205128,0.7948717948717948
0.0026842393,589816,21.289473684210527,5572,80.38409719907399,81.1945422777545,0.0063395947,0.18421052631578946,338674.5263157895,0.0,-37.31634344684158,18.80545772224554,-67.13157894736842,0.0026842393,14816.544815540314,0.26741427,82.6842105263158,0.8157894736842105
0.0053895293,599861,22.146341463414632,5613,79.58187547229817,81.3419887486471,0.0073528425,0.2926829268292683,335072.7804878049,0.0,-38.55702816195945,18.658011251352907,-66.60975609756098,0.0053895293,14933.571467876434,0.2176088,81.8048780487805,0.7073170731707317
0.0060949526,609837,21.756756756756758,5650,79.94966744761828,80.81206863549683,0.006790216,0.13513513513513514,336757.6216216216,0.0,-37.005777550900135,19.18793136450315,-66.45945945945945,0.0060949526,15041.967784166336,0.28085142,82.21621621621621,0.8648648648648649
0.004152899,619753,22.0,5689,79.72689873042515,80.52057382667681,0.007340074,0.358974358974359,335872.0,0.0,-37.224771709934565,19.47942617332319,-66.02564102564102,0.004152899,15152.439709663391,0.30925658,82.0,0.6410256410256411
0.0065609743,629940,21.2,5734,80.46195236306866,81.063718022837,0.0077624847,0.4222222222222222,338875.73333333334,0.0,-39.480102713937896,18.93628197716301,-67.08888888888889,0.0065609743,15272.172971725464,0.24213305,82.73333333333333,0.5777777777777777
0.006831296,639855,21.225,5774,80.4373243233504,80.63598401744687,0.008635133,0.325,338739.2,0.0,-37.850739541167876,19.36401598255311,-66.7,0.006831296,15384.29438829422,0.2753078,82.7,0.675
0.0032883785,649923,21.75,5814,79.95317322698025,80.40349199832414,0.005848284,0.225,336691.2,0.0,-37.980181691408895,19.596508001675854,-66.15,0.0032883785,15493.258931398392,0.2602629,82.2,0.775
0.0038565085,659802,21.23076923076923,5853,80.43860169521167,80.67670768004429,0.0067582717,0.15384615384615385,338917.74358974356,0.0,-38.02091894778348,19.32329231995572,-66.82051282051282,0.0038565085,15601.87470293045,0.25559074,82.74358974358974,0.8461538461538461
0.004979849,669863,20.95,5893,80.69004238388852,80.33573908614513,0.0110872025,0.15,339763.2,0.0,-38.23708156408112,19.664260913854886,-66.65,0.004979849,15710.771923780441,0.31963155,82.95,0.85
0.00560674,679894,21.74418604651163,5936,79.96171076032817,79.66539820930304,0.006576753,0.4883720930232558,336824.5581395349,0.0,-37.124927435038096,20.334601790696944,-65.48837209302326,0.00560674,15829.554294586182,0.23463608,82.23255813953489,0.5116279069767442
0.0032075418,689803,21.675,5976,80.02206631945693,81.17490760119601,0.004977713,0.25,336998.4,0.0,-37.956223844849546,18.82509239880398,-66.8,0.0032075418,15942.223273277283,0.2723707,82.275,0.75
0.0016596527,699905,22.076923076923077,6015,79.65251229949295,79.19840738007487,0.0053555905,0.1282051282051282,335451.89743589744,0.0,-37.223889306128235,20.80159261992516,-64.87179487179488,0.0016596527,16052.349093198776,0.26915473,81.8974358974359,0.8717948717948718
0.0053735655,709891,21.794871794871796,6054,79.91843677090544,78.0737343313699,0.006411557,0.3076923076923077,336712.2051282051,0.0,-36.20498575293126,21.926265668630126,-64.17948717948718,0.0053735655,16159.836618185043,0.2762566,82.2051282051282,0.6923076923076923
0.005185263,719780,21.093023255813954,6097,80.56452963789333,80.64693157063999,0.00759327,0.23255813953488372,339396.4651162791,0.0,-40.15073309353266,19.35306842936001,-66.86046511627907,0.005185263,16279.394695281982,0.22630337,82.86046511627907,0.7674418604651163
0.0041715666,729763,21.526315789473685,6135,80.15918809109807,80.00314611867192,0.008017015,0.10526315789473684,337596.63157894736,0.0,-37.08601754838194,19.99685388132808,-65.97368421052632,0.0041715666,16383.895387172699,0.30101877,82.42105263157895,0.8947368421052632
0.0038928527,739701,21.073170731707318,6176,80.59058458674508,79.6443814790543,0.006864543,0.3902439024390244,339668.2926829268,0.0,-37.5967392981108,20.35561852094569,-66.02439024390245,0.0038928527,16494.17794919014,0.24227801,82.92682926829268,0.6097560975609756
0.0052999174,749805,20.72093023255814,6219,80.8961541796467,81.1147741529489,0.0065760287,0.23255813953488372,340539.5348837209,0.0,-39.94400332177761,18.88522584705108,-67.46511627906976,0.0052999174,16606.883959293365,0.22833513,83.13953488372093,0.7674418604651163
0.007548304,759790,21.973684210526315,6257,79.750944100526,80.29432052983005,0.009514587,0.15789473684210525,335979.7894736842,0.0,-36.92851111293993,19.705679470169944,-65.89473684210526,0.007548304,16713.1915473938,0.2884402,82.02631578947368,0.8421052631578947
0.0032483323,769810,21.435897435897434,6296,80.23968156152591,77.35393226273024,0.005551901,0.20512820512820512,337867.4871794872,0.0,-36.6711788217662,22.64606773726976,-63.794871794871796,0.0032483323,16823.67118692398,0.2997548,82.48717948717949,0.7948717948717948
0.004086719,779763,21.068181818181817,6340,80.5826870270515,79.09523858058753,0.0051559685,0.5681818181818182,339409.45454545453,0.0,-38.5507265971616,20.90476141941249,-65.56818181818181,0.004086719,16943.864628314972,0.23686372,82.86363636363636,0.4318181818181818
0.004840892,789788,21.975609756097562,6381,79.75051994287567,79.19669934803879,0.006621379,0.5121951219512195,335971.9024390244,0.0,-37.258823395344265,20.803300651961212,-64.97560975609755,0.004840892,17059.447008371353,0.21704939,82.02439024390245,0.4878048780487805
0.0049203383,799974,20.875,6421,80.75506333593873,80.30832655966132,0.008410514,0.275,339968.0,0.0,-38.41269777593233,19.69167344033865,-66.675,0.0049203383,17168.602226257324,0.27250788,83.0,0.725
0.0040768906,809790,21.804878048780488,6462,79.90785662546062,80.03972892228272,0.005932994,0.4878048780487805,336671.2195121951,0.0,-37.53849011841255,19.960271077717277,-65.8048780487805,0.0040768906,17281.911428689957,0.21171257,82.1951219512195,0.5121951219512195
0.004491127,819745,21.605263157894736,6500,80.08160025249168,80.80344186981792,0.009002771,0.15789473684210525,337165.4736842105,0.0,-37.64303706708602,19.19655813018207,-66.52631578947368,0.004491127,17390.208557844162,0.28873038,82.3157894736842,0.8421052631578947
0.004119272,829950,21.75609756097561,6541,79.95411547534111,79.77412310060276,0.0072983084,0.24390243902439024,336871.0243902439,0.0,-37.52992574462973,20.22587689939723,-65.63414634146342,0.004119272,17501.631603479385,0.2385234,82.2439024390244,0.7560975609756098
0.005473431,839751,21.42105263157895,6579,80.2620900696781,79.71333073441963,0.010115958,0.15789473684210525,338135.5789473684,0.0,-37.336683036967315,20.286669265580343,-65.8157894736842,0.005473431,17610.566944122314,0.2829527,82.55263157894737,0.8421052631578947
0.0044482667,849934,21.51219512195122,6620,80.17734248203489,78.25519263576226,0.009145082,0.4878048780487805,337770.14634146343,0.0,-36.04986636573793,21.744807364237772,-64.5609756097561,0.0044482667,17718.21434378624,0.27260196,82.46341463414635,0.5121951219512195
0.0051764357,859897,22.023255813953487,6663,79.6981572942474,79.4811621857088,0.006598255,0.3953488372093023,335586.23255813954,0.0,-37.97539139849891,20.518837814291214,-65.13953488372093,0.0051764357,17836.765773296356,0.21954335,81.93023255813954,0.6046511627906976
0.0035203309,869872,21.414634146341463,6704,80.26939108197402,80.20500484759266,0.0066501657,0.1951219512195122,338169.756097561,0.0,-38.24850842147965,19.794995152407342,-66.2439024390244,0.0035203309,17948.416899204254,0.20168237,82.5609756097561,0.8048780487804879
0.0062276213,879798,21.63157894736842,6742,80.06610354023717,79.75504769272295,0.008686329,0.13157894736842105,337273.2631578947,0.0,-37.07337202064101,20.24495230727704,-65.6842105263158,0.0062276213,18054.663551807404,0.25803727,82.34210526315789,0.868421052631579
0.0033938729,889895,21.4,6782,80.28272500922726,78.2606295691399,0.0057331007,0.2,338227.2,0.0,-36.90267888268177,21.7393704308601,-64.65,0.0033938729,18162.740245342255,0.22490913,82.575,0.8
0.0064292024,899778,21.775,6822,79.9347058957207,80.52713456977861,0.008446191,0.2,336691.2,0.0,-38.38900880332501,19.472865430221397,-66.2,0.0064292024,18273.539145708084,0.24347724,82.2,0.8
0.005103262,909984,21.902439024390244,6863,79.81909693068313,79.00553755381983,0.009908686,0.3902439024390244,336271.60975609755,0.0,-37.07502624695072,20.99446244618018,-64.85365853658537,0.005103262,18387.546459674835,0.25911212,82.09756097560975,0.6097560975609756
0.0040103076,919927,21.625,6903,80.07752669159406,77.44488763296282,0.008304749,0.45,337408.0,0.0,-36.13528785019251,22.555112367037218,-63.775,0.0040103076,18496.35660624504,0.2693099,82.375,0.55
0.005267644,929983,21.22222222222222,6948,80.44081034068151,80.19964689452314,0.0071777618,0.7777777777777778,338784.7111111111,0.0,-38.23166109321495,19.80035310547686,-66.33333333333333,0.005267644,18617.855142831802,0.2140979,82.71111111111111,0.2222222222222222
0.0055945953,939915,21.55,6988,80.14519898486603,79.4853574477268,0.008849986,0.575,337715.2,0.0,-37.12742479046346,20.514642552273187,-65.525,0.0055945953,18730.668658971786,0.22161819,82.45,0.425
0.007472551,949773,21.75609756097561,7029,79.94785233711168,79.55743050819346,0.008649401,0.3170731707317073,336671.2195121951,0.0,-38.99006601067288,20.442569491806548,-65.4390243902439,0.007472551,18842.87570667267,0.2149344,82.1951219512195,0.6829268292682927
0.0050043375,960000,22.7,7069,79.0692769527393,79.05891092142335,0.008658316,0.15,332800.0,0.0,-36.81964134684692,20.94108907857664,-64.25,0.0050043375,18950.374114751816,0.21762949,81.25,0.85
0.0050045103,969806,20.973684210526315,7107,80.68310364871144,77.83562893274743,0.006959456,0.23684210526315788,340075.7894736842,0.0,-36.81611228325591,22.16437106725258,-64.63157894736842,0.0050045103,19057.067694425583,0.21050288,83.02631578947368,0.7631578947368421
0.006663069,979946,22.153846153846153,7146,79.58141003664271,78.17482250990925,0.008515817,0.20512820512820512,335136.8205128205,0.0,-36.283048801591725,21.825177490090745,-63.94871794871795,0.006663069,19165.171835422516,0.22212712,81.82051282051282,0.7948717948717948
0.0037970536,989868,21.975,7186,79.7474103333794,79.69201939991886,0.0059397626,0.375,335872.0,0.0,-37.87125047205598,20.30798060008113,-65.35,0.0037970536,19278.079388856888,0.20047182,82.0,0.625
0.0032031524,999867,21.94871794871795,7225,79.76565477849464,79.18475431590338,0.006192077,0.358974358974359,335872.0,0.0,-36.60545781176646,20.81524568409664,-64.94871794871794,0.0032031524,19387.950388669968,0.22247237,82.0,0.6410256410256411
0.0057230187,1009855,21.487179487179485,7264,80.20477247247364,77.54899038541792,0.00787459,0.3333333333333333,337972.5128205128,0.0,-36.44445979326298,22.45100961458207,-64.0,0.0057230187,19497.025779247284,0.21919546,82.51282051282051,0.6666666666666666
0.0049166754,1019894,21.6,7304,80.10096876014032,79.4960578620791,0.006173082,0.15,337510.4,0.0,-37.233064306681214,20.50394213792089,-65.5,0.0049166754,19603.47986650467,0.2005012,82.4,0.85
0.0029803314,1029786,21.945945945945947,7341,79.7683082807832,78.35322009150227,0.008835768,0.05405405405405406,335872.0,0.0,-36.346051077772316,21.646779908497738,-64.27027027027027,0.0029803314,19709.988863945007,0.2648343,82.0,0.9459459459459459
0.0021966216,1039877,21.951219512195124,7382,79.76516099240897,78.45021122078958,0.0060734344,0.21951219512195122,335872.0,0.0,-37.787863389425716,21.549788779210413,-64.36585365853658,0.0021966216,19820.274246931076,0.2265976,82.0,0.7804878048780488
0.00477735,1049945,22.175,7422,79.56584980944169,77.6251062668874,0.007195267,0.2,335155.2,0.0,-36.514093274956124,22.37489373311259,-63.525,0.00477735,19929.181449890137,0.22122285,81.825,0.8
0.0044923835,1059894,21.897435897435898,7461,79.8195221609597,77.86820426376673,0.0074288636,0.20512820512820512,336187.07692307694,0.0,-36.616345532232906,22.131795736233272,-63.92307692307692,0.0044923835,20040.44690322876,0.21802874,82.07692307692308,0.7948717948717948
0.0052931947,1069878,22.358974358974358,7500,79.39376209462446,77.98186077775865,0.007748329,0.23076923076923078,334401.641025641,0.0,-36.15198291695651,22.01813922224134,-63.666666666666664,0.0052931947,20149.881093740463,0.20651127,81.64102564102564,0.7692307692307693
0.002723462,1079912,22.026315789473685,7538,79.70467463947492,79.0874995526772,0.005632388,0.13157894736842105,335764.2105263158,0.0,-36.664389904276035,20.912500447322785,-64.8157894736842,0.002723462,20255.710797786713,0.23907712,81.97368421052632,0.868421052631579
0.0034165406,1089892,22.125,7578,79.61297593352342,79.22997923115749,0.0070017027,0.2,335360.0,0.0,-37.23801649390528,20.770020768842503,-64.9,0.0034165406,20365.309220075607,0.22833559,81.875,0.8
0.0042281356,1099803,22.4,7618,79.35168767025667,79.08238906454798,0.0077457977,0.275,334131.2,0.0,-36.32244305434743,20.91761093545201,-64.5,0.0042281356,20477.887214422226,0.20542292,81.575,0.725
0.0038017242,1109746,21.736842105263158,7656,79.96826113498844,78.26708106229351,0.007812832,0.15789473684210525,336842.1052631579,0.0,-37.09846825280115,21.732918937706483,-64.39473684210526,0.0038017242,20587.018672704697,0.2273607,82.23684210526316,0.8421052631578947
0.0033084275,1119769,21.897435897435898,7695,79.8192369179747,79.1294976524701,0.006540639,0.20512820512820512,336187.07692307694,0.0,-36.652637161570205,20.8705023475299,-64.94871794871794,0.0033084275,20695.27557849884,0.22333474,82.07692307692308,0.7948717948717948
0.004931968,1129751,21.205128205128204,7734,80.46019944130103,79.79383642359939,0.008161049,0.10256410256410256,338917.74358974356,0.0,-37.42918931304974,20.206163576400623,-66.05128205128206,0.004931968,20803.63673877716,0.20420125,82.74358974358974,0.8974358974358975
0.0014714325,1139727,22.473684210526315,7772,79.28194718455026,79.08755028051625,0.006052576,0.13157894736842105,333824.0,0.0,-36.82349020788557,20.912449719483757,-64.47368421052632,0.0014714325,20911.541601896286,0.19929332,81.5,0.868421052631579
0.0028538466,1149839,21.894736842105264,7810,79.80814614389975,79.24964750011081,0.0073516746,0.18421052631578946,335872.0,0.0,-36.60571249440473,20.750352499889193,-65.0,0.0028538466,21019.029428482056,0.22646011,82.0,0.8157894736842105
0.005016241,1159880,22.473684210526315,7848,79.28577867062543,78.64655682951584,0.006058519,0.23684210526315788,333931.7894736842,0.0,-36.06054019264902,21.35344317048416,-64.13157894736842,0.005016241,21127.927734851837,0.23616284,81.52631578947368,0.7631578947368421
0.00585464,1169877,21.736842105263158,7886,79.97308602082985,79.05151575942666,0.0066017318,0.13157894736842105,336949.8947368421,0.0,-36.74761014936974,20.948484240573336,-65.05263157894737,0.00585464,21233.83081626892,0.23889413,82.26315789473684,0.868421052631579
0.0033423463,1179886,22.07894736842105,7924,79.65111064692265,77.95627207547135,0.0060908757,0.13157894736842105,335440.84210526315,0.0,-35.927391257496446,22.043727924528653,-63.86842105263158,0.0033423463,21338.451538801193,0.2584506,81.89473684210526,0.868421052631579
0.005726959,1189850,21.28205128205128,7963,80.39206551136694,78.21132855267827,0.007661947,0.3076923076923077,338707.6923076923,0.0,-36.93215781732975,21.78867144732173,-64.6923076923077,0.005726959,21447.7427546978,0.24095947,82.6923076923077,0.6923076923076923
0.004931949,1199801,22.175,8003,79.55656000037928,79.85775752418711,0.007977811,0.175,334950.4,0.0,-38.12457407320095,20.142242475812907,-65.375,0.004931949,21558.66544485092,0.22172421,81.775,0.825
0.0053106295,1209729,21.05128205128205,8042,80.58867554147362,80.04762798170928,0.008994209,0.10256410256410256,339232.8205128205,0.0,-38.092379187609275,19.95237201829071,-66.35897435897436,0.0053106295,21665.764929056168,0.23058416,82.82051282051282,0.8974358974358975
0.0052332846,1219715,21.68421052631579,8080,80.01749024872625,79.08770618178012,0.009058265,0.10526315789473684,337057.6842105263,0.0,-36.68664600257441,20.91229381821988,-65.07894736842105,0.0052332846,21772.488387823105,0.25820848,82.28947368421052,0.8947368421052632
0.0063572703,1229862,23.071428571428573,8122,78.72918454290094,80.3881396683561,0.0076542944,0.16666666666666666,331483.4285714286,0.0,-38.915517143712826,19.61186033164389,-65.04761904761905,0.0063572703,21890.88387465477,0.20755701,80.92857142857143,0.8333333333333334
0.003779477,1239900,22.333333333333332,8161,79.41256876985078,80.39342237279044,0.0075268256,0.05128205128205128,334401.641025641,0.0,-37.691171303804076,19.606577627209557,-65.66666666666667,0.003779477,22001.798401117325,0.2133944,81.64102564102564,0.9487179487179487
0.003842444,1249800,21.42105263157895,8199,80.26283478188822,81.15840404525282,0.0071565504,0.02631578947368421,338135.5789473684,0.0,-37.74182449606261,18.841595954747188,-67.0,0.003842444,22104.28214740753,0.21095103,82.55263157894737,0.9736842105263158
