AttNC,optimgain,TtR,TimestepsSoFar,AttC,MtR,EpisodesSoFar,meankl,surrgain,entloss,Fce,TimeElapsed,entropy
0.7741935483870968,0.0002810201,71.03225806451613,9806,2.225806451612903,13.656208050440178,62,0.0055203075,0.0002810201,0.0,0.14244939751042038,50.14151573181152,1.4240695
0.31896551724137934,0.0014773315,39.491379310344826,19779,2.6810344827586206,8.175430354794601,178,0.0072264485,0.0014773315,0.0,0.12979895435263616,101.89497637748718,1.4322482
0.7183098591549296,0.00070704217,64.22535211267606,29841,2.2816901408450705,12.586270587841033,249,0.00846414,0.00070704217,0.0,0.141358674637625,150.97353649139404,1.4218726
1.163265306122449,0.00020450745,88.22448979591837,39874,1.836734693877551,16.692907479031277,298,0.0015362325,0.00020450745,0.0,0.1461684981684982,201.69847702980042,1.3885026
1.0943396226415094,0.00062769576,81.79245283018868,49923,1.9056603773584906,15.597781307200842,351,0.004515547,0.00062769576,0.0,0.13112864493996565,250.55742073059082,1.4030293
0.8135593220338984,0.0009045324,76.62711864406779,59943,2.1864406779661016,15.001644697533985,410,0.009110706,0.0009045324,0.0,0.11973695519059428,305.55246663093567,1.404175
1.1851851851851851,0.00049067155,79.5,69774,1.8148148148148149,15.139733780571696,464,0.0051346617,0.00049067155,0.0,0.13111798801453972,355.48072719573975,1.3947755
1.3777777777777778,0.0005232198,89.53333333333333,79843,1.6222222222222222,16.900259719283103,509,0.0016170688,0.0005232198,0.0,0.1291720654073595,402.4737317562103,1.382456
1.5777777777777777,0.0002012113,83.26666666666667,89860,1.4222222222222223,16.014513754137802,554,0.002528098,0.0002012113,0.0,0.12142645502645504,450.968359708786,1.3709724
1.627906976744186,0.00033112062,84.90697674418605,99869,1.372093023255814,16.187169544349185,597,0.0021028458,0.00033112062,0.0,0.11320930232558142,501.45761251449585,1.3923339
1.5813953488372092,0.00085139566,93.55813953488372,109878,1.4186046511627908,17.67822584509151,640,0.012889331,0.00085139566,0.0,0.12474418604651165,553.8284866809845,1.4354154
1.3617021276595744,0.00048157704,83.80851063829788,119905,1.6382978723404256,15.83568709896795,687,0.005110665,0.00048157704,0.0,0.11307801418439717,603.8732125759125,1.406363
1.574468085106383,0.00015048421,78.12765957446808,129946,1.425531914893617,14.887956772604618,734,0.001282064,0.00015048421,0.0,0.10867617488894091,652.7278017997742,1.4387664
1.425531914893617,0.00034246928,82.46808510638297,139965,1.574468085106383,15.983480704147356,781,0.0032845698,0.00034246928,0.0,0.10995744680851066,702.2178843021393,1.4744447
1.5227272727272727,0.00035725656,90.3409090909091,149993,1.4772727272727273,17.53887730719285,825,0.0074835285,0.00035725656,0.0,0.14507359307359308,751.3281714916229,1.5217175
1.1702127659574468,0.0004900945,86.93617021276596,159799,1.8297872340425532,16.377407920023774,872,0.008585748,0.0004900945,0.0,0.11656346294937639,800.8781661987305,1.549062
0.7538461538461538,0.00013089829,67.66153846153846,169769,2.246153846153846,13.217516364396138,937,0.0036071457,0.00013089829,0.0,0.10991706124839568,851.4553616046906,1.537112
0.734375,0.00042446188,74.0625,179885,2.265625,14.55924524566611,1001,0.0064236894,0.00042446188,0.0,0.14800099627782978,901.9916484355927,1.5379984
1.0363636363636364,0.000661313,81.7090909090909,189824,1.9636363636363636,15.99286745681362,1056,0.0072975443,0.000661313,0.0,0.1309835299626059,948.4926564693451,1.5218157
