optimgain,TimeElapsed,meankl,TimestepsSoFar,AttC,MtR,TtR,AttNC,entloss,Fce,surrgain,entropy,EpisodesSoFar
0.0021136352,522.0947232246399,0.0035016173,129847,0.21568627450980393,14.86336507261099,25.980392156862745,0.7843137254901961,0.0,0.10664425770308127,0.0021136352,1.1917062,917
0.0020615375,567.6002702713013,0.003903524,139768,0.44285714285714284,10.628652809425345,18.52857142857143,0.5571428571428572,0.0,0.10324281721894742,0.0020615375,1.1838366,987
0.0016708572,608.156466960907,0.0012616052,149828,0.2857142857142857,13.75089470095747,23.964285714285715,0.7142857142857143,0.0,0.09787557603686636,0.0016708572,1.1951491,1043
0.0025019448,648.9557476043701,0.0035881917,159958,0.42857142857142855,11.582194261489043,20.12857142857143,0.5714285714285714,0.0,0.10195804609469207,0.0025019448,1.1597452,1113
0.0019247192,685.701623916626,0.0033905182,169993,0.3220338983050847,12.95351307556797,22.576271186440678,0.6779661016949152,0.0,0.10718644067796608,0.0019247192,1.1291449,1172
0.0014901093,726.9272222518921,0.00089188566,179820,0.35,12.615175884221818,21.833333333333332,0.65,0.0,0.1121369420702754,0.0014901093,1.1394705,1232
0.002317279,771.5462248325348,0.003148544,189855,0.24528301886792453,14.270666109434908,24.88679245283019,0.7547169811320755,0.0,0.1131572327044025,0.002317279,1.1134813,1285
0.0036307198,813.7499735355377,0.0050147795,199942,0.3442622950819672,11.56558473671578,20.147540983606557,0.6557377049180327,0.0,0.09644317731844458,0.0036307198,1.059392,1346
0.0023213918,850.2072100639343,0.0023421603,209957,0.21568627450980393,15.161704369199516,26.15686274509804,0.7843137254901961,0.0,0.13061437908496729,0.0023213918,1.0301745,1397
0.0029759125,890.1407463550568,0.003203527,219990,0.21568627450980393,14.567601801058176,25.725490196078432,0.7843137254901961,0.0,0.12488888888888883,0.0029759125,1.0190196,1448
0.002416719,929.8522219657898,0.003366478,229756,0.20408163265306123,14.680000020433546,26.081632653061224,0.7959183673469388,0.0,0.1043265306122449,0.002416719,1.013972,1497
0.002202175,971.2045974731445,0.0027774842,239773,0.21568627450980393,14.421464902750932,25.176470588235293,0.7843137254901961,0.0,0.1007058823529412,0.002202175,0.9876339,1548
0.0027469543,1013.0011801719666,0.003756066,249813,0.25925925925925924,13.843805538309065,24.555555555555557,0.7407407407407407,0.0,0.10144107744107744,0.0027469543,0.99357235,1602
0.0029506667,1056.1070494651794,0.0020582622,259821,0.2909090909090909,14.742675474658911,25.363636363636363,0.7090909090909091,0.0,0.12591633756418444,0.0029506667,0.99296093,1657
0.0025863114,1101.7708430290222,0.0020944786,270000,0.2727272727272727,13.604554429533662,23.6,0.7272727272727273,0.0,0.10880111927662299,0.0025863114,0.9817506,1712
0.002142991,1139.029444694519,0.0018456873,279838,0.2909090909090909,13.945749703663797,24.0,0.7090909090909091,0.0,0.11095572377711416,0.002142991,0.98377097,1767
0.002724402,1176.699431180954,0.002798534,289895,0.24528301886792453,15.0644452712028,26.358490566037737,0.7547169811320755,0.0,0.13013836477987417,0.002724402,0.9529009,1820
0.0031537812,1219.9213092327118,0.0047119553,299920,0.1836734693877551,15.757196186685029,27.53061224489796,0.8163265306122449,0.0,0.11012244897959189,0.0031537812,0.9502314,1869
0.0025574157,1259.2401208877563,0.0026912852,309956,0.23076923076923078,15.157261168888668,26.25,0.7692307692307693,0.0,0.12960073260073263,0.0025574157,0.9458419,1921
0.0025747712,1300.673642873764,0.0012764354,319801,0.25,13.647143926936534,23.73076923076923,0.75,0.0,0.10204715797023489,0.0025747712,0.9282441,1973
0.001912143,1345.7024829387665,0.0017568313,329976,0.24528301886792453,13.89149563775563,24.28301886792453,0.7547169811320755,0.0,0.12002469350491257,0.001912143,0.9303641,2026
0.0022272735,1384.4337840080261,0.0027162533,339763,0.1875,14.369229654188617,25.333333333333332,0.8125,0.0,0.107234126984127,0.0022272735,0.9302419,2074
0.002166043,1426.578810930252,0.0022452904,349795,0.2,16.131287177273627,28.04,0.8,0.0,0.12272761904761903,0.002166043,0.9509294,2124
0.0025806045,1471.3818283081055,0.001777256,359832,0.24528301886792453,14.12090436635552,24.79245283018868,0.7547169811320755,0.0,0.11885834082060497,0.0025806045,0.9507809,2177
0.0033889404,1508.3462271690369,0.0063307406,369885,0.3442622950819672,12.246761273480015,21.62295081967213,0.6557377049180327,0.0,0.09036262788117838,0.0033889404,0.91179734,2238
0.0017726463,1548.139475107193,0.0019145547,379910,0.2727272727272727,13.230232225031486,23.236363636363638,0.7272727272727273,0.0,0.09799480519480523,0.0017726463,0.88851124,2293
0.0020015007,1592.891140460968,0.0014514388,389918,0.16666666666666666,15.191065167881957,26.583333333333332,0.8333333333333334,0.0,0.10633333333333335,0.0020015007,0.8746324,2341
0.0030787957,1633.1827042102814,0.0030968734,399976,0.3333333333333333,12.554443090159447,21.983333333333334,0.6666666666666666,0.0,0.09520740740740744,0.0030787957,0.83214617,2401
0.0026776078,1675.778822183609,0.0019758935,409993,0.1836734693877551,14.73121821184878,25.775510204081634,0.8163265306122449,0.0,0.12342857142857144,0.0026776078,0.842657,2450
0.0034162174,1717.7649791240692,0.0034383019,419767,0.1702127659574468,15.652357931386845,27.4468085106383,0.8297872340425532,0.0,0.11245390070921987,0.0034162174,0.8369746,2497
0.0029133728,1758.126160144806,0.0022002168,429820,0.14893617021276595,15.749727807685458,27.659574468085108,0.851063829787234,0.0,0.11104799604156364,0.0029133728,0.8103394,2544
0.0020633712,1798.2999069690704,0.0017476527,439840,0.2,13.425672464527617,24.04,0.8,0.0,0.09616000000000001,0.0020633712,0.7952348,2594
0.0026992615,1841.8606588840485,0.0019640073,449903,0.21568627450980393,14.20243230053699,24.901960784313726,0.7843137254901961,0.0,0.12310674460058864,0.0026992615,0.7731022,2645
0.0025581908,1880.3982424736023,0.0021256153,459940,0.3442622950819672,11.866455743607366,21.0327868852459,0.6557377049180327,0.0,0.08555588673621461,0.0025581908,0.7507309,2706
0.003882708,1921.733645915985,0.0031744586,469965,0.21568627450980393,13.835181930161493,24.294117647058822,0.7843137254901961,0.0,0.09717647058823531,0.003882708,0.7415462,2757
0.0034141678,1962.1374156475067,0.004874322,479979,0.23076923076923078,14.877346939248081,26.153846153846153,0.7692307692307693,0.0,0.11094871794871798,0.0034141678,0.69522136,2809
0.0030872673,2002.337347984314,0.0019630082,489998,0.1836734693877551,14.798050985280094,25.755102040816325,0.8163265306122449,0.0,0.10739229024943311,0.0030872673,0.689057,2858
0.0033911248,2045.397736787796,0.0020091904,499807,0.15217391304347827,15.586715063971804,27.23913043478261,0.8478260869565217,0.0,0.11520670540305886,0.0033911248,0.7003551,2904
0.0037864335,2089.2285871505737,0.00424397,509824,0.14893617021276595,15.463133394489518,27.51063829787234,0.851063829787234,0.0,0.11232151300236412,0.0037864335,0.69140637,2951
0.004055119,2131.8613271713257,0.0028125742,519874,0.16666666666666666,16.1998897208259,28.604166666666668,0.8333333333333334,0.0,0.11716975308641975,0.004055119,0.6887817,2999
0.0032703648,2173.1597015857697,0.0021668687,529887,0.14893617021276595,15.564725959795773,27.46808510638298,0.851063829787234,0.0,0.10987234042553194,0.0032703648,0.67972493,3046
0.003623169,2211.4699172973633,0.0022459992,539912,0.21568627450980393,14.510892360075918,25.607843137254903,0.7843137254901961,0.0,0.1038612368024133,0.003623169,0.679038,3097
0.0038676255,2252.088953256607,0.0031145536,549923,0.1111111111111111,16.347730868188805,28.044444444444444,0.8888888888888888,0.0,0.11217777777777779,0.0038676255,0.68346477,3142
0.0040308307,2293.269993543625,0.00369944,559944,0.21568627450980393,14.176364237922863,24.058823529411764,0.7843137254901961,0.0,0.0989579831932773,0.0040308307,0.6545721,3193
0.005161125,2332.7114210128784,0.008435003,569966,0.16666666666666666,15.669752881729336,27.541666666666668,0.8333333333333334,0.0,0.11472435897435897,0.005161125,0.63571966,3241
0.003629219,2377.841852426529,0.002315223,579991,0.24528301886792453,13.866213841116585,24.28301886792453,0.7547169811320755,0.0,0.09915303983228514,0.003629219,0.6188583,3294
0.0038617954,2422.7638850212097,0.0021015701,589835,0.2641509433962264,12.866387595960106,22.471698113207548,0.7358490566037735,0.0,0.09768858693645459,0.0038617954,0.6089789,3347
0.0033849091,2458.4164350032806,0.0033724876,599838,0.06976744186046512,15.914323705978177,27.953488372093023,0.9302325581395349,0.0,0.11181395348837213,0.0033849091,0.5877462,3390
0.0031001405,2498.030973672867,0.0025931792,609897,0.1836734693877551,13.840094795499857,24.163265306122447,0.8163265306122449,0.0,0.10244914930629219,0.0031001405,0.5824976,3439
0.0033946729,2541.1656169891357,0.0026196474,619906,0.14893617021276595,15.095560038742693,26.170212765957448,0.851063829787234,0.0,0.12587234042553194,0.0033946729,0.61184496,3486
0.0029762825,2582.7777490615845,0.0018599007,629941,0.1836734693877551,13.609375910281116,23.816326530612244,0.8163265306122449,0.0,0.10328800611153555,0.0029762825,0.5932537,3535
0.002819258,2625.6638643741608,0.0021016477,639951,0.16666666666666666,14.483900470055076,24.833333333333332,0.8333333333333334,0.0,0.10619444444444447,0.002819258,0.5991112,3583
0.0040977113,2666.2189490795135,0.002263787,649767,0.23529411764705882,13.041960804595366,22.705882352941178,0.7647058823529411,0.0,0.09384404924760606,0.0040977113,0.59030205,3634
0.0049187713,2707.885580301285,0.0047234735,659770,0.06976744186046512,16.161160350704417,28.41860465116279,0.9302325581395349,0.0,0.1136744186046512,0.0049187713,0.5696613,3677
0.003709207,2748.313478946686,0.0031220806,669774,0.09090909090909091,15.475983942144921,26.772727272727273,0.9090909090909091,0.0,0.10709090909090911,0.003709207,0.5748678,3721
0.004344037,2788.526549577713,0.003796967,679777,0.06976744186046512,14.939570104190535,26.372093023255815,0.9302325581395349,0.0,0.1054883720930233,0.004344037,0.6013692,3764
0.0037470588,2830.797469139099,0.0037048217,689789,0.16666666666666666,14.869401811377516,25.875,0.8333333333333334,0.0,0.10350000000000004,0.0037470588,0.5818482,3812
0.0030595714,2871.9724576473236,0.0028396521,699802,0.14893617021276595,14.3752103399019,25.29787234042553,0.851063829787234,0.0,0.10119148936170215,0.0030595714,0.6067587,3859
0.004488401,2913.1344187259674,0.0035204925,709824,0.16666666666666666,14.556044018922847,25.4375,0.8333333333333334,0.0,0.10305555555555558,0.004488401,0.57022935,3907
0.0036166753,2954.975006580353,0.0032037057,719834,0.09090909090909091,15.264808701342737,26.954545454545453,0.9090909090909091,0.0,0.10781818181818183,0.0036166753,0.57223237,3951
0.0039038558,2994.4276053905487,0.004056197,729841,0.1111111111111111,15.470295546685435,27.155555555555555,0.8888888888888888,0.0,0.10862222222222226,0.0039038558,0.5882487,3996
0.0046085794,3033.482472896576,0.0054813665,739852,0.14893617021276595,15.33028432495098,27.170212765957448,0.851063829787234,0.0,0.1086808510638298,0.0046085794,0.5969643,4043
0.0051415307,3075.1029419898987,0.0043009548,749857,0.1111111111111111,16.10102688427925,28.2,0.8888888888888888,0.0,0.13493333333333332,0.0051415307,0.58557075,4088
0.004158483,3117.9418110847473,0.0034774689,759951,0.16666666666666666,15.27397696289533,26.645833333333332,0.8333333333333334,0.0,0.13453366773065814,0.004158483,0.5940937,4136
0.0061017303,3158.715840101242,0.0053264466,769984,0.06976744186046512,16.02387234916974,28.0,0.9302325581395349,0.0,0.13976294073518378,0.0061017303,0.6185074,4179
0.0046536988,3202.6094782352448,0.0040415283,779929,0.25,14.118373877569221,24.596153846153847,0.75,0.0,0.11194404870461852,0.0046536988,0.6444629,4231
0.0042172964,3241.6318781375885,0.0029763475,789990,0.14893617021276595,16.56669891850506,29.25531914893617,0.851063829787234,0.0,0.12206686930091185,0.0042172964,0.62662506,4278
0.004252649,3281.5856704711914,0.0023845334,799975,0.35,12.637801715362281,21.816666666666666,0.65,0.0,0.111016190047769,0.004252649,0.61730003,4338
0.003817276,3321.1362767219543,0.0036422221,809853,0.1702127659574468,16.232195154149416,28.19148936170213,0.8297872340425532,0.0,0.11511059996166381,0.003817276,0.6252845,4385
0.0049013374,3361.177634239197,0.005400347,819853,0.20408163265306123,15.810211651665142,27.163265306122447,0.7959183673469388,0.0,0.12812784390893728,0.0049013374,0.65096307,4434
0.004496014,3406.4588499069214,0.0032985595,829793,0.23529411764705882,15.06432880623603,26.333333333333332,0.7647058823529411,0.0,0.12698715113575798,0.004496014,0.64945227,4485
0.0048076347,3450.64750623703,0.004700502,839903,0.25925925925925924,14.753099101435172,25.666666666666668,0.7407407407407407,0.0,0.11924614566719825,0.0048076347,0.61188704,4539
0.0033001958,3486.5549685955048,0.0027787976,849866,0.2777777777777778,14.556885792617333,25.14814814814815,0.7222222222222222,0.0,0.1190225019082737,0.0033001958,0.61856335,4593
0.004223692,3526.4985752105713,0.0029269177,859931,0.1875,16.10120863308138,28.104166666666668,0.8125,0.0,0.12575200346998935,0.004223692,0.6299226,4641
0.005302722,3568.233232498169,0.004926096,869977,0.16666666666666666,16.30110789761525,28.708333333333332,0.8333333333333334,0.0,0.11854911180773252,0.005302722,0.60693365,4689
0.0042319014,3608.411255836487,0.0032268055,879800,0.30357142857142855,12.956917687637581,22.642857142857142,0.6964285714285714,0.0,0.10021550671550672,0.0042319014,0.6115213,4745
0.0044634384,3649.8311376571655,0.0038431534,889952,0.2,15.70238709428361,27.22,0.8,0.0,0.12057830896376352,0.0044634384,0.5810043,4795
0.002719088,3691.94074177742,0.0025504716,899973,0.22,14.639832284060397,25.56,0.78,0.0,0.11226480928689886,0.002719088,0.5709255,4845
0.0045003127,3729.457394361496,0.0030350373,909764,0.19148936170212766,16.009247741645755,27.851063829787233,0.8085106382978723,0.0,0.12254019768611583,0.0045003127,0.56767714,4892
0.004728308,3770.828392982483,0.0032823998,919792,0.09090909090909091,17.36829025758771,29.886363636363637,0.9090909090909091,0.0,0.12969696969696967,0.004728308,0.567912,4936
0.0044670403,3812.7512040138245,0.003296374,929870,0.13043478260869565,16.779020459569832,28.782608695652176,0.8695652173913043,0.0,0.12311640953716689,0.0044670403,0.56735224,4982
0.0047680405,3851.2849900722504,0.003115289,939913,0.25,15.201475171188854,26.192307692307693,0.75,0.0,0.14782248026377576,0.0047680405,0.55820805,5034
0.0038807709,3892.8489615917206,0.002609455,949755,0.13333333333333333,17.291168055885347,29.733333333333334,0.8666666666666667,0.0,0.12729383491288257,0.0038807709,0.55296934,5079
0.0047031553,3942.081010580063,0.003551609,959929,0.23076923076923078,14.890936932472638,25.78846153846154,0.7692307692307693,0.0,0.13590204444385046,0.0047031553,0.5530708,5131
0.0048538223,3979.9374554157257,0.0032899238,969842,0.1875,16.519146502357923,28.729166666666668,0.8125,0.0,0.12843161826133964,0.0048538223,0.55281466,5179
0.0042810235,4016.0098807811737,0.0037424343,979863,0.1836734693877551,15.840229568758497,27.632653061224488,0.8163265306122449,0.0,0.11053061224489796,0.0042810235,0.5496187,5228
0.0045705005,4058.939070224762,0.0050379373,989954,0.1836734693877551,15.880593998835874,27.387755102040817,0.8163265306122449,0.0,0.11867778377200869,0.0045705005,0.54552937,5277
0.004725627,4105.443753242493,0.0035600662,999832,0.23529411764705882,15.64106823960039,27.529411764705884,0.7647058823529411,0.0,0.12417231494331951,0.004725627,0.53937054,5328
0.0053382516,4145.73449754715,0.003308185,1009846,0.16666666666666666,16.168583901181616,28.291666666666668,0.8333333333333334,0.0,0.12184523809523813,0.0053382516,0.53396845,5376
0.0046331193,4184.371756076813,0.0034500195,1019856,0.16666666666666666,15.515196776257516,27.25,0.8333333333333334,0.0,0.109,0.0046331193,0.5170381,5424
0.0055987854,4230.777583360672,0.0036176906,1029871,0.21568627450980393,15.177605125366934,26.41176470588235,0.7843137254901961,0.0,0.12517647058823528,0.0055987854,0.51829845,5475
0.0047559366,4272.088689088821,0.0035280483,1039864,0.15217391304347827,16.976772398166194,29.391304347826086,0.8478260869565217,0.0,0.12190375041486891,0.0047559366,0.53162724,5521
0.004573682,4310.270958185196,0.0035125564,1049911,0.06976744186046512,17.898163530773683,32.116279069767444,0.9302325581395349,0.0,0.1355270775735892,0.004573682,0.53782064,5564
0.004313262,4347.790965557098,0.0040486953,1059948,0.14893617021276595,16.047597619858568,28.148936170212767,0.851063829787234,0.0,0.1158385913426266,0.004313262,0.5337192,5611
0.0042821877,4390.154302358627,0.0027910676,1069778,0.2641509433962264,14.646161702212638,25.30188679245283,0.7358490566037735,0.0,0.11492745810383218,0.0042821877,0.5306397,5664
0.0052045756,4438.596612453461,0.00417608,1079934,0.23076923076923078,14.729620037468605,25.53846153846154,0.7692307692307693,0.0,0.10769597069597071,0.0052045756,0.5013546,5716
0.0052404227,4476.024945259094,0.0052715135,1089944,0.09090909090909091,17.57369156761499,30.931818181818183,0.9090909090909091,0.0,0.13566666666666666,0.0052404227,0.49046054,5760
0.0052000955,4513.000169754028,0.0039450005,1099809,0.15217391304347827,15.972135111723826,27.695652173913043,0.8478260869565217,0.0,0.11498646329009408,0.0052000955,0.4762086,5806
0.0046385317,4555.561672449112,0.0032298865,1109813,0.09090909090909091,17.18467917103897,29.704545454545453,0.9090909090909091,0.0,0.1188181818181818,0.0046385317,0.47314122,5850
0.0049121687,4594.041784286499,0.0034127457,1119816,0.06976744186046512,17.338925295896164,30.511627906976745,0.9302325581395349,0.0,0.12204651162790696,0.0049121687,0.47369447,5893
0.00556251,4632.817626476288,0.0042266687,1129903,0.14893617021276595,16.51326412405439,29.19148936170213,0.851063829787234,0.0,0.12412523987721942,0.00556251,0.46326005,5940
0.0041934694,4678.10745882988,0.002783675,1139942,0.1836734693877551,15.275568952507946,26.816326530612244,0.8163265306122449,0.0,0.11180509715848064,0.0041934694,0.46975377,5989
0.0048387363,4720.506560564041,0.004323647,1149988,0.13043478260869565,15.896371095990212,27.652173913043477,0.8695652173913043,0.0,0.11950080515297913,0.0048387363,0.47536162,6035
0.0050810026,4758.555275917053,0.004249331,1159992,0.09090909090909091,17.02051473788895,29.727272727272727,0.9090909090909091,0.0,0.11890909090909094,0.0050810026,0.4546924,6079
0.004802357,4798.58770775795,0.0034837914,1169767,0.15217391304347827,15.109548973432442,26.369565217391305,0.8478260869565217,0.0,0.1075926773455378,0.004802357,0.45334962,6125
0.0036803437,4835.089238166809,0.0028186992,1179855,0.09090909090909091,17.239081411719788,29.65909090909091,0.9090909090909091,0.0,0.12110695187165775,0.0036803437,0.43734398,6169
0.0041128206,4879.09440946579,0.0028038952,1189859,0.09090909090909091,16.441683335481784,28.75,0.9090909090909091,0.0,0.1376363636363636,0.0041128206,0.41964644,6213
0.004343248,4927.412539958954,0.0027320944,1199758,0.07142857142857142,17.280103205525513,30.142857142857142,0.9285714285714286,0.0,0.122773566569485,0.004343248,0.42266938,6255
0.0052737673,4970.399605989456,0.004357785,1209764,0.09090909090909091,16.610858957278417,29.272727272727273,0.9090909090909091,0.0,0.11709090909090913,0.0052737673,0.43157667,6299
0.0044482886,5005.799530744553,0.0033909688,1219778,0.09090909090909091,17.032605298236373,29.25,0.9090909090909091,0.0,0.12292561983471074,0.0044482886,0.42341542,6343
0.0039788596,5047.214099645615,0.003004849,1229779,0.024390243902439025,17.65101576167489,31.0,0.975609756097561,0.0,0.12400000000000004,0.0039788596,0.44117934,6384
0.0045411834,5085.453851938248,0.0031785949,1239785,0.13043478260869565,15.024915446037564,26.347826086956523,0.8695652173913043,0.0,0.10539130434782608,0.0045411834,0.4201234,6430
0.004249205,5126.759804725647,0.002958656,1249791,0.13043478260869565,15.93800388663978,27.804347826086957,0.8695652173913043,0.0,0.11121739130434785,0.004249205,0.43199244,6476
0.0044670515,5167.497532129288,0.0028270367,1259794,0.06976744186046512,16.65410605345703,29.232558139534884,0.9302325581395349,0.0,0.11693023255813959,0.0044670515,0.42535493,6519
0.0042616273,5212.827634572983,0.0036512734,1269805,0.1836734693877551,14.632319659610818,25.836734693877553,0.8163265306122449,0.0,0.10334693877551022,0.0042616273,0.4328604,6568
0.0037722946,5255.372328996658,0.0028247405,1279812,0.1111111111111111,15.557457049494879,27.511111111111113,0.8888888888888888,0.0,0.11736296296296299,0.0037722946,0.4341601,6613
0.0053237625,5292.251257181168,0.0034830936,1289817,0.1111111111111111,16.73327658981309,29.4,0.8888888888888888,0.0,0.11760000000000004,0.0053237625,0.4181406,6658
0.0027157106,5329.328615665436,0.008896549,1299822,0.1111111111111111,15.66081863756353,27.08888888888889,0.8888888888888888,0.0,0.10835555555555558,0.0027157106,0.4030607,6703
0.0040863603,5373.557330131531,0.0038696923,1309828,0.13043478260869565,15.236945353549736,26.608695652173914,0.8695652173913043,0.0,0.10643478260869568,0.0040863603,0.37414634,6749
0.0034406914,5415.4326729774475,0.003616722,1319832,0.09090909090909091,15.588073849578517,27.59090909090909,0.9090909090909091,0.0,0.11036363636363639,0.0034406914,0.3825409,6793
0.0043387054,5454.326678037643,0.0031197353,1329835,0.06976744186046512,15.705651359922514,27.186046511627907,0.9302325581395349,0.0,0.10874418604651165,0.0043387054,0.41730884,6836
0.0037631409,5501.20587849617,0.0026246938,1339840,0.1111111111111111,15.70103437557009,27.622222222222224,0.8888888888888888,0.0,0.1104888888888889,0.0037631409,0.4207181,6881
0.004715083,5539.377316713333,0.004415539,1349843,0.06976744186046512,16.170870852396913,28.25581395348837,0.9302325581395349,0.0,0.11302325581395349,0.004715083,0.43009537,6924
0.0028162582,5577.935177326202,0.0022231198,1359844,0.024390243902439025,17.26793811449431,30.658536585365855,0.975609756097561,0.0,0.12263414634146345,0.0028162582,0.43184254,6965
0.003466191,5619.505984544754,0.0028343163,1369847,0.06976744186046512,16.079293848991618,28.046511627906977,0.9302325581395349,0.0,0.11218604651162796,0.003466191,0.46384996,7008
0.0031915214,5661.51111125946,0.0030777322,1379849,0.047619047619047616,16.22369064960173,28.61904761904762,0.9523809523809523,0.0,0.11447619047619051,0.0031915214,0.49458578,7050
0.0033166641,5702.938175439835,0.003406385,1389852,0.06976744186046512,16.86237322366767,29.627906976744185,0.9302325581395349,0.0,0.11851162790697675,0.0033166641,0.5355624,7093
0.002887966,5747.382546901703,0.0016879267,1399860,0.16666666666666666,15.055016840781839,26.166666666666668,0.8333333333333334,0.0,0.12541666666666665,0.002887966,0.54577655,7141
0.0022607637,5784.546353340149,0.0027686367,1409864,0.09090909090909091,16.694783549977817,29.386363636363637,0.9090909090909091,0.0,0.11754545454545456,0.0022607637,0.5616961,7185
0.0024842673,5821.355506181717,0.0027446721,1419883,0.14893617021276595,15.030967114362078,26.170212765957448,0.851063829787234,0.0,0.11475987841945287,0.0024842673,0.52466995,7232
0.004059432,5862.663321971893,0.0051567857,1429893,0.13043478260869565,16.00048761822003,27.956521739130434,0.8695652173913043,0.0,0.11182608695652178,0.004059432,0.5584496,7278
0.0032011613,5902.093641281128,0.0020842685,1439909,0.13043478260869565,15.00394476210201,26.434782608695652,0.8695652173913043,0.0,0.10875776397515531,0.0032011613,0.56824553,7324
0.0030489075,5945.2687292099,0.0032427602,1449914,0.06976744186046512,16.433227077688098,28.86046511627907,0.9302325581395349,0.0,0.1386046511627907,0.0030489075,0.5722549,7367
0.0027463776,5990.2425100803375,0.00171645,1459945,0.06976744186046512,16.967215622165778,29.953488372093023,0.9302325581395349,0.0,0.12194065757818766,0.0027463776,0.56106573,7410
0.0028936844,6032.012720108032,0.0023037062,1469974,0.21568627450980393,15.2240521495838,26.45098039215686,0.7843137254901961,0.0,0.10580392156862746,0.0028936844,0.5317381,7461
0.0031642364,6072.124635219574,0.002701521,1479977,0.06976744186046512,18.069644366982786,31.232558139534884,0.9302325581395349,0.0,0.12493023255813955,0.0031642364,0.52920526,7504
0.0029225068,6107.814551353455,0.0032843803,1489993,0.13043478260869565,16.60610478962526,29.23913043478261,0.8695652173913043,0.0,0.11695652173913045,0.0029225068,0.53352785,7550
0.003555188,6147.659283161163,0.006247495,1499998,0.1111111111111111,16.052029023400372,28.511111111111113,0.8888888888888888,0.0,0.11404444444444443,0.003555188,0.51188123,7595
0.0038290406,6195.127963542938,0.005678311,1509754,0.09302325581395349,15.824506323696012,27.930232558139537,0.9069767441860465,0.0,0.11172093023255816,0.0038290406,0.5315829,7638
0.004173976,6236.2301778793335,0.004292821,1519761,0.14893617021276595,16.32614662628311,28.19148936170213,0.851063829787234,0.0,0.1127659574468085,0.004173976,0.5354947,7685
0.0027603924,6278.745124578476,0.0018462304,1529797,0.16666666666666666,15.18702026016914,26.25,0.8333333333333334,0.0,0.10754022988505747,0.0027603924,0.5458063,7733
0.0035738586,6322.03769159317,0.0024894702,1539813,0.16666666666666666,15.621542219049566,27.333333333333332,0.8333333333333334,0.0,0.11602777777777779,0.0035738586,0.51930845,7781
0.003293927,6362.809888601303,0.0027241057,1549834,0.14893617021276595,15.795379587332457,27.74468085106383,0.851063829787234,0.0,0.13217021276595742,0.003293927,0.5345247,7828
0.0034154525,6398.302752256393,0.0026834125,1559836,0.047619047619047616,17.89191671152733,31.738095238095237,0.9523809523809523,0.0,0.12695238095238098,0.0034154525,0.5567821,7870
0.0048365463,6442.681982040405,0.005995615,1569840,0.09090909090909091,16.40960738899558,29.318181818181817,0.9090909090909091,0.0,0.11727272727272725,0.0048365463,0.5031837,7914
0.004185013,6484.810576677322,0.0029051488,1579844,0.047619047619047616,17.47528430679895,30.428571428571427,0.9523809523809523,0.0,0.12171428571428573,0.004185013,0.5161127,7956
0.0029272784,6534.046421527863,0.003047969,1589849,0.1111111111111111,16.059117490646692,28.666666666666668,0.8888888888888888,0.0,0.11466666666666671,0.0029272784,0.4986478,8001
0.0021801635,6573.0046145915985,0.00189835,1599852,0.06976744186046512,17.390973230669974,30.46511627906977,0.9302325581395349,0.0,0.12186046511627906,0.0021801635,0.5095831,8044
0.0033594049,6610.006506919861,0.0032787835,1609882,0.2,14.834680831976042,26.16,0.8,0.0,0.14808068376068373,0.0033594049,0.529379,8094
0.0030478523,6653.505070924759,0.0024351736,1619891,0.1836734693877551,14.731457832433062,26.0,0.8163265306122449,0.0,0.10400000000000004,0.0030478523,0.52658314,8143
0.0033433228,6696.020966291428,0.0023663556,1629892,0.024390243902439025,18.0013147521578,32.073170731707314,0.975609756097561,0.0,0.12829268292682927,0.0033433228,0.5234263,8184
0.0037960315,6734.073885679245,0.0034890866,1639897,0.06976744186046512,17.162112845165158,30.325581395348838,0.9302325581395349,0.0,0.12130232558139535,0.0037960315,0.4960148,8227
0.0034887206,6775.745489835739,0.0020330094,1649902,0.1111111111111111,17.37750372859483,30.333333333333332,0.8888888888888888,0.0,0.12133333333333331,0.0034887206,0.48901123,8272
0.0038521476,6819.427962303162,0.0038488102,1659906,0.09090909090909091,17.54093484946771,30.34090909090909,0.9090909090909091,0.0,0.14399999999999993,0.0038521476,0.46449098,8316
0.0035451117,6857.933586835861,0.004180062,1669910,0.09090909090909091,17.775011955202373,31.204545454545453,0.9090909090909091,0.0,0.1248181818181818,0.0035451117,0.4353645,8360
0.0040416275,6899.357573270798,0.003213557,1679921,0.14893617021276595,15.839074943219597,27.95744680851064,0.851063829787234,0.0,0.11182978723404256,0.0040416275,0.44736063,8407
0.0036684554,6936.129354476929,0.0018482113,1689926,0.1111111111111111,16.314689452336758,28.644444444444446,0.8888888888888888,0.0,0.11457777777777783,0.0036684554,0.4479788,8452
0.0035397948,6977.683118104935,0.0038816815,1699927,0.024390243902439025,18.940297957053787,33.51219512195122,0.975609756097561,0.0,0.13404878048780494,0.0035397948,0.46303228,8493
0.004147514,7020.438169002533,0.0028124312,1709783,0.09302325581395349,18.279796529103482,31.3953488372093,0.9069767441860465,0.0,0.13503168068816707,0.004147514,0.47458214,8536
0.0032538727,7065.545779466629,0.0043056407,1719791,0.09090909090909091,17.042457950880664,29.931818181818183,0.9090909090909091,0.0,0.12418181818181821,0.0032538727,0.48283696,8580
0.004914046,7102.985944032669,0.003808606,1729829,0.13043478260869565,16.96824311351733,29.97826086956522,0.8695652173913043,0.0,0.12263768115942028,0.004914046,0.5048859,8626
