TtR,entropy,TimeElapsed,entloss,TimestepsSoFar,MtR,AttC,EpisodesSoFar,meankl,AttNC,optimgain,surrgain,Fce
12.91150442477876,1.3974607,48.87295198440552,0.0,9975,7.5966693745455105,0.6637168141592921,113,0.0062779365,0.336283185840708,0.0011498047,0.0011498047,0.0929435065517862
14.68421052631579,1.3929273,144.67841410636902,0.0,19969,8.559200926566186,0.5894736842105263,208,0.00046769675,0.4105263157894737,0.00073464506,0.00073464506,0.10397906392959287
15.770114942528735,1.3816098,213.54543662071228,0.0,29929,9.243997696015306,0.5517241379310345,295,0.0015769188,0.4482758620689655,0.00088681944,0.00088681944,0.10219625179621043
19.0,1.3710788,294.68817043304443,0.0,39772,10.91248104628217,0.4583333333333333,367,0.0027956623,0.5416666666666666,0.000909552,0.000909552,0.11200392817059483
20.144736842105264,1.3499573,380.5142631530762,0.0,49986,11.775908380676873,0.47368421052631576,443,0.009306305,0.5263157894736842,0.001160968,0.001160968,0.10558173035491651
18.72972972972973,1.2994567,437.281676530838,0.0,59823,10.717402355164287,0.47297297297297297,517,0.0060566673,0.527027027027027,0.0015481086,0.0015481086,0.11217940017940013
21.03125,1.2563673,531.9607682228088,0.0,69945,12.19903658805941,0.375,581,0.0034803557,0.625,0.0012060707,0.0012060707,0.10874200258320316
22.79310344827586,1.2200918,602.0671441555023,0.0,79983,13.151578310354878,0.3103448275862069,639,0.002284674,0.6896551724137931,0.0009876648,0.0009876648,0.09267084639498434
24.653846153846153,1.2175254,687.4278564453125,0.0,89778,13.932810082887174,0.25,691,0.0013507695,0.75,0.0008240448,0.0008240448,0.10476277568585259
25.40740740740741,1.1990916,759.4895720481873,0.0,99828,14.59226343955414,0.25925925925925924,745,0.002448352,0.7407407407407407,0.0008005882,0.0008005882,0.10706042884990254
23.879310344827587,1.161799,830.2164282798767,0.0,109900,13.414491639101538,0.3103448275862069,803,0.0042504203,0.6896551724137931,0.000940155,0.000940155,0.10970708903921242
23.30909090909091,1.132197,926.1836042404175,0.0,119925,13.288483632532929,0.2727272727272727,858,0.002280388,0.7272727272727273,0.00087217405,0.00087217405,0.09323636363636366
27.23076923076923,1.0966133,996.7975347042084,0.0,129963,15.485042555855284,0.23076923076923078,910,0.0058125337,0.7692307692307693,0.0011589112,0.0011589112,0.11760639360639359
