surrgain,entloss,EpisodesSoFar,TtR,TimeElapsed,meankl,entropy,AttC,MtR,TimestepsSoFar,Fce,optimgain,AttNC
0.0032306334,0.0,12774,34.1,8804.159222126007,0.008701995,-0.13758016,0.0,18.972441912189645,2569988,0.13640000000000002,0.0032306334,1.0
0.002591095,0.0,12815,35.707317073170735,8836.953993320465,0.008002109,-0.111824244,0.04878048780487805,20.01080822703906,2579960,0.1431365191479969,0.002591095,0.9512195121951219
0.0026754364,0.0,12858,33.02325581395349,8868.175256252289,0.008624626,-0.14314479,0.09302325581395349,18.816117937569253,2589802,0.13613169584530968,0.0026754364,0.9069767441860465
0.0029738052,0.0,12899,33.48780487804878,8901.59275507927,0.007831241,-0.1699452,0.024390243902439025,18.8748505712257,2599803,0.13395121951219519,0.0029738052,0.975609756097561
0.0032554485,0.0,12939,34.225,8933.941149950027,0.0073767365,-0.12963623,0.0,18.98642394982122,2609803,0.13690000000000005,0.0032554485,1.0
0.0026608247,0.0,12981,33.11904761904762,8964.904241323471,0.009054631,-0.14222781,0.047619047619047616,18.92647599511617,2619805,0.13247619047619047,0.0026608247,0.9523809523809523
0.0028831863,0.0,13021,34.825,9001.312976121902,0.0077289115,-0.112034194,0.0,19.624499092084005,2629805,0.13930000000000003,0.0028831863,1.0
0.0041789464,0.0,13064,33.69767441860465,9031.504774332047,0.009256314,-0.14956649,0.06976744186046512,19.14486190772084,2639808,0.13479069767441862,0.0041789464,0.9302325581395349
0.0021939483,0.0,13106,36.04761904761905,9063.412043333054,0.00823449,-0.19084169,0.047619047619047616,20.488029843143686,2649876,0.14757213930348262,0.0021939483,0.9523809523809523
0.0034479264,0.0,13147,35.78048780487805,9096.982283353806,0.008712494,-0.17164427,0.024390243902439025,20.34563005376988,2659877,0.14312195121951218,0.0034479264,0.975609756097561
