TimeElapsed,AttNC,entropy,TimestepsSoFar,entloss,AttC,meankl,TtR,Fce,MtR,optimgain,surrgain,EpisodesSoFar
46.51494336128235,0.5584415584415584,1.4083157,9842,0.0,2.4415584415584415,0.007748919,57.74025974025974,0.11093617006630463,11.396403264299373,0.0004368174,0.0004368174,77
91.01543736457825,0.3684210526315789,1.4227183,19791,0.0,2.6315789473684212,0.0069711925,49.642105263157895,0.15591544300354301,10.26711252897443,0.0008554392,0.0008554392,172
142.53062915802002,0.68,1.4063839,29847,0.0,2.32,0.0070500765,61.36,0.1302835839189767,11.98833216822914,0.00029838053,0.00029838053,247
196.5283591747284,0.46808510638297873,1.4284557,39971,0.0,2.5319148936170213,0.007250948,52.43617021276596,0.14582137785730215,10.599674737414498,0.000558299,0.000558299,341
243.53059816360474,0.8103448275862069,1.4327276,49763,0.0,2.189655172413793,0.006473409,77.53448275862068,0.18878623653063836,15.002778671482485,0.0003592982,0.0003592982,399
292.6225616931915,1.2653061224489797,1.3913599,59906,0.0,1.7346938775510203,0.0035630127,87.3061224489796,0.11884034762230251,16.432811456172107,0.0002748993,0.0002748993,448
344.0105469226837,1.1875,1.3723601,69952,0.0,1.8125,0.005111267,88.1875,0.14325250626566413,17.046577977694966,0.00033404547,0.00033404547,496
393.2405469417572,1.4782608695652173,1.3745487,79984,0.0,1.5217391304347827,0.002297363,85.5,0.11400000000000003,16.168360968902494,0.0003125941,0.0003125941,542
442.2928829193115,1.6521739130434783,1.4051958,89779,0.0,1.3478260869565217,0.0041372227,79.43478260869566,0.11252265930526804,15.211952006665186,0.00035738645,0.00035738645,588
489.19927287101746,1.326086956521739,1.4155649,99815,0.0,1.673913043478261,0.007396995,86.6086956521739,0.11746626686656678,16.713024531140864,0.00032841135,0.00032841135,634
542.2985105514526,1.2653061224489797,1.4121953,109854,0.0,1.7346938775510203,0.0014044411,89.63265306122449,0.1561127308066084,16.989197002972173,0.00016504567,0.00016504567,683
593.1242339611053,0.8125,1.3951325,119867,0.0,2.1875,0.008241981,67.6875,0.12753374729714242,13.09914219636193,0.000912743,0.000912743,747
641.9226360321045,1.4666666666666666,1.3781713,129906,0.0,1.5333333333333334,0.008163402,95.33333333333333,0.1283294117647059,18.114777691468568,0.00061522215,0.00061522215,792
688.2517864704132,1.9285714285714286,1.3901337,139912,0.0,1.0714285714285714,0.004738487,81.5,0.10866666666666673,15.64257190821413,0.0002922882,0.0002922882,834
738.6341829299927,1.4782608695652173,1.4386771,149922,0.0,1.5217391304347827,0.002952298,75.3913043478261,0.1221739130434783,14.42729019825006,0.00040938772,0.00040938772,880
788.2783830165863,1.6666666666666667,1.4804696,159945,0.0,1.3333333333333333,0.004806503,81.06666666666666,0.12042443482443481,15.466120003945488,0.00034765346,0.00034765346,925
839.6624708175659,1.4285714285714286,1.475219,169759,0.0,1.5714285714285714,0.0042640083,74.75510204081633,0.14576422217238538,14.172523194006613,0.00029370564,0.00029370564,974
886.6493756771088,1.565217391304348,1.5050159,179821,0.0,1.434782608695652,0.01147411,82.6304347826087,0.11198003465060641,15.683650245612453,0.0004956637,0.0004956637,1020
932.0657863616943,1.3529411764705883,1.5146044,189922,0.0,1.6470588235294117,0.0013299782,77.05882352941177,0.11674999510293628,14.552875600687052,0.00025679727,0.00025679727,1071
985.7041358947754,1.553191489361702,1.4962159,199969,0.0,1.446808510638298,0.0049492726,88.08510638297872,0.12278959810874703,16.802497620528094,0.00056396355,0.00056396355,1118
