TimeElapsed,entropy,MtR,EpisodesSoFar,TimestepsSoFar,AttNC,optimgain,Fce,TtR,entloss,meankl,AttC,surrgain
7830.31880402565,0.12704453,19.27268611425328,9855,2129830,1.0,0.0018748346,0.1368,34.2,0.0,0.0057455353,0.0,0.0018748346
7866.526937246323,0.1051978,19.46720262190352,9896,2139831,0.975609756097561,0.0029964638,0.13726829268292684,34.31707317073171,0.0,0.008259252,0.024390243902439025,0.0029964638
7901.947675704956,0.079081275,20.01516084440045,9939,2149849,0.9069767441860465,0.0020190568,0.1443112784777692,35.0,0.0,0.005836805,0.09302325581395349,0.0020190568
7937.739282131195,0.013594515,18.799703354069333,9983,2159975,0.9090909090909091,0.003775872,0.13753043754738672,32.63636363636363,0.0,0.008499664,0.09090909090909091,0.003775872
7975.815522909164,0.007465414,19.71687543414513,10025,2169886,0.9285714285714286,0.00091082003,0.1412837723343156,34.45238095238095,0.0,0.0046833362,0.07142857142857142,0.00091082003
8011.9636743068695,0.01928232,18.851438704825743,10067,2179888,0.9523809523809523,0.0019902354,0.15676190476190474,33.26190476190476,0.0,0.004555218,0.047619047619047616,0.0019902354
8046.853723049164,-0.039184093,18.346771958707237,10111,2189755,0.8863636363636364,0.0034017372,0.13310132733954985,32.43181818181818,0.0,0.006947191,0.11363636363636363,0.0034017372
8086.117437362671,0.03054811,20.097398551092116,10151,2199755,1.0,0.0024786408,0.14450000000000002,36.125,0.0,0.0068983366,0.0,0.0024786408
8122.89582157135,-0.00013625622,18.52704002546971,10195,2209783,0.9090909090909091,0.0026915313,0.132,32.59090909090909,0.0,0.009667112,0.09090909090909091,0.0026915313
8159.251389503479,-0.06948196,17.910172268887067,10241,2219881,0.8695652173913043,0.0022582032,0.13093719806763285,32.32608695652174,0.0,0.0077798134,0.13043478260869565,0.0022582032
8196.988209724426,-0.078907095,19.56656162306641,10282,2229882,0.975609756097561,0.0033176118,0.14058536585365855,35.146341463414636,0.0,0.008494762,0.024390243902439025,0.0033176118
8230.55246591568,-0.06705365,18.94214126953367,10322,2239757,0.975,0.001254486,0.13510000000000003,33.2,0.0,0.006610472,0.025,0.001254486
8267.39640712738,-0.062858485,18.441496860025563,10363,2249758,0.975609756097561,0.0023838866,0.13170731707317074,32.926829268292686,0.0,0.008317312,0.024390243902439025,0.0023838866
8304.644507408142,0.0013033152,19.11182524631451,10404,2259899,0.975609756097561,0.004261157,0.13814703338522746,34.1219512195122,0.0,0.008031451,0.024390243902439025,0.004261157
8341.488948583603,0.026664676,19.132801080122114,10445,2269759,0.9512195121951219,0.004459915,0.13878809577086598,34.09756097560975,0.0,0.007839829,0.04878048780487805,0.004459915
8379.38418340683,0.08718214,18.434660201186855,10490,2279887,0.8666666666666667,0.0034364136,0.14184793671732454,32.86666666666667,0.0,0.008741245,0.13333333333333333,0.0034364136
8415.22123169899,0.048069,18.31286173749895,10534,2289984,0.8409090909090909,0.0029812255,0.13723674918510834,32.93181818181818,0.0,0.006921498,0.1590909090909091,0.0029812255
