surrgain,EpisodesSoFar,MtR,optimgain,meankl,AttC,Fce,TimeElapsed,AttNC,entloss,TtR,TimestepsSoFar,entropy
2.0554415e-05,15795,17.196240624191248,2.0554415e-05,0.008933181,1.5416666666666667,0.14491666666666664,17332.319530963898,1.4583333333333333,0.0,90.0625,3239810,2.897125
1.8636068e-06,15852,14.865777675482347,1.8636068e-06,0.008933181,1.9649122807017543,0.16382097253858693,17384.444937467575,1.0350877192982457,0.0,76.05263157894737,3249943,2.994696
7.2580974e-07,15904,16.16282432973606,7.2580974e-07,0.010174845,1.9807692307692308,0.1209779577147998,17434.685507535934,1.0192307692307692,0.0,84.23076923076923,3259788,2.897125
1.8317667e-05,15956,15.520541400087751,1.8317667e-05,0.010174845,1.8461538461538463,0.13793482379689273,17486.004486083984,1.1538461538461537,0.0,82.4423076923077,3269876,2.7995381
1.4723714e-05,16009,15.498147717196389,1.4723714e-05,0.010174845,1.9433962264150944,0.14760340362560118,17530.855291843414,1.0566037735849056,0.0,82.0754716981132,3279929,2.7019088
2.4433899e-05,16059,15.894981462099588,2.4433899e-05,0.008933181,1.92,0.1143822222222222,17584.564142227173,1.08,0.0,84.18,3289989,2.7995381
1.2383524e-05,16109,15.551191881946098,1.2383524e-05,0.010174776,1.88,0.1384940659340659,17632.31070303917,1.12,0.0,81.72,3299798,2.7019088
2.8951008e-06,16161,16.503407761791816,2.8951008e-06,0.010174845,1.75,0.1564656741108354,17686.057867527008,1.25,0.0,85.09615384615384,3309920,2.6043303
1.8557612e-05,16212,16.384188566756844,1.8557612e-05,0.008933181,1.8235294117647058,0.1968040448883956,17733.00128030777,1.1764705882352942,0.0,84.11764705882354,3319776,2.7019088
1.5390524e-05,16268,15.098665528838087,1.5390524e-05,0.010174852,2.0,0.14391787537357162,17782.544021368027,1.0,0.0,78.16071428571429,3329950,2.6043303
2.7485148e-05,16325,14.317695113666263,2.7485148e-05,0.010174852,1.8070175438596492,0.11093159110366213,17829.08509707451,1.1929824561403508,0.0,74.3157894736842,3339802,2.506736
6.0705566e-05,16381,14.26601638859699,6.0705566e-05,0.010174758,2.0,0.11987740557702865,17880.465662240982,1.0,0.0,74.46428571428571,3349978,2.4091728
5.164134e-05,16432,15.132794682946384,5.164134e-05,0.008933174,1.8627450980392157,0.1361964745494157,17927.555871725082,1.1372549019607843,0.0,78.88235294117646,3359778,2.506736
1.8109577e-05,16487,14.189588041111552,1.8109577e-05,0.010174758,1.9272727272727272,0.1729974025974026,17978.05893111229,1.0727272727272728,0.0,73.63636363636364,3369851,2.4091728
9.367625e-06,16538,16.31732496809299,9.367625e-06,0.010174852,1.8823529411764706,0.14059734600911075,18027.32520866394,1.1176470588235294,0.0,84.52941176470588,3379916,2.3115456
4.4180553e-05,16586,15.73948723745814,4.4180553e-05,0.010174752,1.8125,0.11981623931623932,18076.5355758667,1.1875,0.0,81.6875,3389765,2.2139819
5.9338377e-05,16633,16.450897512716296,5.9338377e-05,0.008933181,1.7659574468085106,0.16148438795247302,18122.661367416382,1.2340425531914894,0.0,85.72340425531915,3399800,2.3115456
4.0267946e-06,16678,17.02804631442398,4.0267946e-06,0.008933494,1.6,0.1408,18171.0157020092,1.4,0.0,89.0,3409825,2.4091728
1.591746e-05,16731,15.01193368937876,1.591746e-05,0.010174852,1.8679245283018868,0.1519245283018868,18219.628227233887,1.1320754716981132,0.0,77.43396226415095,3419874,2.3115456
8.223572e-05,16783,14.700268520446958,8.223572e-05,0.010174744,1.8461538461538463,0.13892636423405652,18271.49140048027,1.1538461538461537,0.0,76.84615384615384,3429946,2.2139819
