Fce,surrgain,EpisodesSoFar,AttNC,entropy,MtR,TimeElapsed,AttC,meankl,TtR,optimgain,entloss,TimestepsSoFar
0.14620000000000002,0.0030549995,9524,1.0,0.19613644,20.66343415666838,6575.231238126755,0.0,0.007269972,36.55,0.0030549995,0.0,2089878
0.14009523809523808,0.0038303344,9566,0.9523809523809523,0.17739816,19.667597698159845,6608.159188985825,0.047619047619047616,0.0073930174,34.095238095238095,0.0038303344,0.0,2099934
0.14060606060606062,0.0037918158,9608,0.9523809523809523,0.18499954,19.827948382077956,6638.777192831039,0.047619047619047616,0.007207009,34.476190476190474,0.0037918158,0.0,2109990
0.1449665073749974,0.0035299682,9649,0.9512195121951219,0.20157051,19.818650330726964,6670.064814567566,0.04878048780487805,0.005911004,34.73170731707317,0.0035299682,0.0,2119916
0.1298536585365854,0.0040368745,9690,0.975609756097561,0.20718953,18.658436150555122,6701.262212514877,0.024390243902439025,0.00601641,32.46341463414634,0.0040368745,0.0,2129917
0.1351219512195122,0.0029806844,9731,0.975609756097561,0.17518787,19.11141249381816,6732.397990465164,0.024390243902439025,0.005963848,33.78048780487805,0.0029806844,0.0,2139918
0.13936744415005287,0.0022910554,9775,0.8863636363636364,0.15710217,19.07292704832219,6764.707021951675,0.11363636363636363,0.004829692,33.45454545454545,0.0022910554,0.0,2149969
0.12882086167800455,0.002520282,9817,0.9285714285714286,0.13186647,17.938936778613257,6794.846465349197,0.07142857142857142,0.005979439,31.357142857142858,0.002520282,0.0,2159784
0.1343920265780731,0.003930156,9860,0.9302325581395349,0.09258755,18.579956392780613,6828.035385131836,0.06976744186046512,0.007346745,32.7906976744186,0.003930156,0.0,2169793
0.13707317073170733,0.0039051773,9901,0.975609756097561,0.08470528,19.45465456934385,6858.453677892685,0.024390243902439025,0.0065884744,34.26829268292683,0.0039051773,0.0,2179794
0.13804878048780486,0.004356671,9942,0.975609756097561,0.109485365,19.615553286030845,6889.884566068649,0.024390243902439025,0.0067945276,34.51219512195122,0.004356671,0.0,2189795
0.15002090592334497,0.0036865692,9983,0.975609756097561,0.077316605,20.792406096928655,6921.392679452896,0.024390243902439025,0.005572481,36.707317073170735,0.0036865692,0.0,2199816
0.16777225672877843,0.004094215,10025,0.9523809523809523,0.092692524,20.11959654291782,6951.378930568695,0.047619047619047616,0.006654473,35.30952380952381,0.004094215,0.0,2209840
0.16669362992922143,0.0034748816,10068,0.9302325581395349,0.07309724,19.129758534860695,6984.215970516205,0.06976744186046512,0.006628082,34.04651162790697,0.0034748816,0.0,2219865
0.14692682926829273,0.0043528215,10109,0.975609756097561,0.09880047,20.94068923658701,7015.3029680252075,0.024390243902439025,0.006799313,36.73170731707317,0.0043528215,0.0,2229866
0.14511528732705203,0.0042470945,10154,0.8666666666666667,0.09956435,19.78620320827383,7046.601432800293,0.13333333333333333,0.0073170736,34.733333333333334,0.0042470945,0.0,2239952
0.15394389503599137,0.0055486555,10198,0.8181818181818182,0.107299864,20.534608985465756,7077.969088554382,0.18181818181818182,0.009398128,34.90909090909091,0.0055486555,0.0,2249890
0.14546341463414636,0.0038044555,10239,0.975609756097561,0.12162334,20.645078778381713,7109.289026737213,0.024390243902439025,0.0064416253,36.36585365853659,0.0038044555,0.0,2259891
0.159175697865353,0.00398521,10281,0.9523809523809523,0.081952035,22.022979769238937,7141.175937414169,0.047619047619047616,0.0068265405,38.523809523809526,0.00398521,0.0,2269921
0.17161904761904762,0.0040684175,10323,0.9523809523809523,0.055438563,21.143603885052705,7172.166408777237,0.047619047619047616,0.0060525527,36.976190476190474,0.0040684175,0.0,2279923
0.15244700367978453,0.006702684,10366,0.9069767441860465,0.058013808,20.33215590987902,7203.69215631485,0.09302325581395349,0.0068341093,35.604651162790695,0.006702684,0.0,2289793
0.14713588850174217,0.004400194,10407,0.975609756097561,0.09097673,20.82101766872138,7234.600809812546,0.024390243902439025,0.0053052134,36.63414634146341,0.004400194,0.0,2299828
0.13923503325942352,0.0034048606,10451,0.9090909090909091,0.07069013,19.355114401152676,7265.910316467285,0.09090909090909091,0.006416359,34.11363636363637,0.0034048606,0.0,2309872
0.1370909090909091,0.003331347,10495,0.9090909090909091,0.06716148,18.981855414742913,7297.478516101837,0.09090909090909091,0.0054761553,33.86363636363637,0.003331347,0.0,2319900
0.1541395348837209,0.003927015,10538,0.9302325581395349,0.071246065,21.350312437719353,7328.155126571655,0.06976744186046512,0.007535617,37.48837209302326,0.003927015,0.0,2329927
0.16255365686944634,0.004637097,10580,0.9523809523809523,0.07913085,21.41828261978325,7359.903715848923,0.047619047619047616,0.005604544,37.92857142857143,0.004637097,0.0,2339957
0.14599031476997582,0.003591336,10622,0.9285714285714286,0.10156988,20.55226082065665,7390.809104442596,0.07142857142857142,0.0071553085,35.88095238095238,0.003591336,0.0,2349768
0.13811240721102866,0.0050402526,10668,0.8695652173913043,0.098762766,19.771887671369516,7422.060615062714,0.13043478260869565,0.007151636,34.19565217391305,0.0050402526,0.0,2359818
